Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,22,BUF,NBA,SG,59,NA,693,5.5,11.5,0.476,3.3,4.9,0.671,1.6,2.5,4,3.4,1.9,0.6,NA,5.6,14.2,NA,NA,102
1974-75,23,BUF,NBA,SG,79,NA,1690,6.3,13.6,0.466,3.2,3.8,0.822,1.8,2.5,4.3,4.5,2.3,0.5,NA,4.4,15.8,NA,NA,100
1975-76,24,BUF,NBA,SG,81,NA,2247,6.5,14.2,0.456,3.2,4,0.785,1.1,3.2,4.3,4,2.4,0.9,NA,5.1,16.1,NA,NA,99
1976-77,25,ATL,NBA,SG,82,NA,2487,6.5,15.8,0.414,3.8,4.7,0.801,0.8,2.3,3.1,5.4,2.6,0.8,NA,4.4,16.9,NA,NA,102
1977-78,26,ATL,NBA,SG,21,NA,520,6.5,16.4,0.397,3.8,4.5,0.84,0.5,1.6,2.1,7.3,2.2,0.4,3.3,4.7,16.8,NA,95,103
Career,NA,,NBA,,322,NA,7637,6.4,14.5,0.441,3.4,4.3,0.789,1.2,2.6,3.8,4.7,2.4,0.8,0.2,4.7,16.2,NA,95,101
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BUF,NBA,,219,NA,4630,6.3,13.6,0.462,3.2,4.1,0.777,1.4,2.8,4.3,4.1,2.3,0.7,NA,4.9,15.7,NA,NA,100
2 seasons,NA,ATL,NBA,,103,NA,3007,6.5,15.9,0.411,3.8,4.7,0.807,0.7,2.2,2.9,5.8,2.5,0.8,0.6,4.5,16.8,NA,95,102
