Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,22,BUF,NBA,SG,2,NA,10,10.8,14.4,0.75,0,0,NA,7.2,0,7.2,0,0,0,NA,7.2,21.6
1974-75,23,BUF,NBA,SG,7,NA,208,3.8,9.5,0.4,1.4,1.9,0.727,0.5,1.7,2.3,3.1,1,0.9,NA,4.7,9
1975-76,24,BUF,NBA,SG,9,NA,238,3.3,8.3,0.4,1.4,2,0.692,0.9,3,3.9,2.1,1.1,0.9,NA,4.7,8
Career,NA,,NBA,,18,NA,456,3.7,9,0.412,1.3,1.9,0.708,0.9,2.4,3.2,2.5,1,0.9,NA,4.7,8.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BUF,NBA,,18,NA,456,3.7,9,0.412,1.3,1.9,0.708,0.9,2.4,3.2,2.5,1,0.9,NA,4.7,8.8
