,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2001-02,21,BYUH,28,801,69,160,14,49,62,80,,52,184,,,,,214,.431,.286,.775,28.6,7.6,1.9,6.6
Career,,,28,801,69,160,14,49,62,80,,52,184,,,,,214,.431,.286,.775,28.6,7.6,1.9,6.6
