,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2005-06,19,ARIZONA,33,952,159,351,30,69,82,113,,154,61,,,,,430,.453,.435,.726,28.8,13.0,4.7,1.8
2006-07,20,ARIZONA,30,987,196,397,23,80,82,118,,200,67,,,,,497,.494,.288,.695,32.9,16.6,6.7,2.2
Career,,,63,1939,355,748,53,149,164,231,,354,128,,,,,927,.475,.356,.710,30.8,14.7,5.6,2.0
