,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2003-04,27,DEN,NBA,40:39,10,17,0,1,10,17,5,5,5,2,7,6,3,0,5,6,21,16.0
2004-05,28,DEN,NBA,42:06,11,24,2,2,9,22,7,9,4,6,7,7,4,1,4,6,31,22.1
2005-06,29,DEN,NBA,39:33,11,21,0,0,11,21,8,8,2,4,6,9,3,1,7,5,25,20.2
2007-08,31,PHI,NBA,44:43,9,18,0,1,9,18,3,4,3,6,6,6,2,0,4,4,21,15.7
2008-09,32,PHI,NBA,45:37,12,21,1,4,11,20,10,12,3,7,9,7,4,1,5,5,30,23.0
2009-10,33,POR,NBA,43:56,10,17,2,3,9,16,10,10,2,6,6,9,3,1,5,3,31,29.4
2010-11,34,POR,NBA,38:30,8,14,2,2,7,13,6,7,1,5,6,8,1,0,3,5,18,17.4
2011-12,35,DEN,NBA,31:55,8,13,2,2,7,12,6,6,6,6,11,8,3,1,5,4,24,24.1
2012-13,36,DEN,NBA,27:22,11,16,2,4,10,15,5,7,3,2,5,5,1,0,4,3,28,23.8
2013-14,37,TOT,NBA,15:49,5,7,1,1,5,7,3,4,1,2,3,4,1,0,2,2,10,6.9
2013-14,37,WAS,NBA,15:49,5,7,1,1,5,7,3,4,1,2,3,4,1,0,2,2,10,6.9
2015-16,39,TOT,NBA,10:58,2,3,1,1,1,2,2,2,2,1,3,4,0,0,0,2,5,4.0
2015-16,39,SAS,NBA,10:58,2,3,1,1,1,2,2,2,2,1,3,4,0,0,0,2,5,4.0
Career,,,,45:37,12,24,2,4,11,22,10,12,6,7,11,9,4,1,7,6,31,29.4
5 Seasons,,DEN,NBA,42:06,11,24,2,4,11,22,8,9,6,6,11,9,4,1,7,6,31,24.1
2 Seasons,,PHI,NBA,45:37,12,21,1,4,11,20,10,12,3,7,9,7,4,1,5,5,30,23.0
2 Seasons,,POR,NBA,43:56,10,17,2,3,9,16,10,10,2,6,6,9,3,1,5,5,31,29.4
1 Season,,WAS,NBA,15:49,5,7,1,1,5,7,3,4,1,2,3,4,1,0,2,2,10,6.9
1 Season,,SAS,NBA,10:58,2,3,1,1,1,2,2,2,2,1,3,4,0,0,0,2,5,4.0
