,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,27,DEN,NBA,PG,5,174,100%,,,,,-6.9,-8.5,5,3,5,1,7,0,36,4,2
2004-05,28,DEN,NBA,PG,5,184,50%,50%,,,,-3.1,+31.3,5,1,10,4,14,0,53,2,6
2005-06,29,DEN,NBA,PG,5,182,55%,45%,,,,-4.9,+16.4,9,2,5,5,8,1,75,1,7
2007-08,31,PHI,NBA,PG,6,229,66%,34%,,,,-13.8,-25.1,10,2,5,0,8,2,41,0,5
2008-09,32,PHI,NBA,PG,6,258,100%,,,,,-12.5,-26.8,8,5,3,3,14,2,73,1,6
2009-10,33,POR,NBA,PG,6,210,100%,,,,,-12.3,-0.3,9,6,3,3,13,3,83,0,9
2010-11,34,POR,NBA,PG,6,194,100%,,,,,-6.9,-0.8,10,2,6,1,8,1,73,1,3
2011-12,35,DEN,NBA,SG,7,200,45%,55%,,,,+1.3,+2.4,10,5,9,0,3,1,94,2,7
2012-13,36,DEN,NBA,PG,6,154,31%,69%,,,,-7.2,-5.1,7,5,3,3,11,1,51,2,8
2013-14,37,WAS,NBA,SG,11,108,100%,,,,,-3.2,-4.9,5,2,4,0,4,0,21,1,6
2015-16,39,SAS,NBA,PG,5,35,95%,5%,,,,+12.3,+2.5,0,0,2,0,0,0,17,0,1
Career,,,NBA,,68,1928,76%,24%,,,,-7.1,-3.3,78,33,55,20,90,11,617,14,60
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,DEN,NBA,,28,894,56%,44%,,,,-3.9,+7.8,36,16,32,13,43,3,309,11,30
2 seasons,,PHI,NBA,,12,487,84%,16%,,,,-13.1,-26.0,18,7,8,3,22,4,114,1,11
2 seasons,,POR,NBA,,12,404,100%,,,,,-9.7,-0.6,19,8,9,4,21,4,156,1,12
1 season,,WAS,NBA,,11,108,100%,,,,,-3.2,-4.9,5,2,4,0,4,0,21,1,6
1 season,,SAS,NBA,,5,35,95%,5%,,,,+12.3,+2.5,0,0,2,0,0,0,17,0,1
