Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003-04,27,DEN,NBA,PG,5,5,34.8,6.8,14.4,0.472,0,0.4,0,6.8,14,0.486,0.472,1.8,2.2,0.818,3,1.6,4.6,3.2,1.6,0,2,3.2,15.4
2004-05,28,DEN,NBA,PG,5,5,36.8,5.6,13.2,0.424,0.4,0.8,0.5,5.2,12.4,0.419,0.439,4.6,6.4,0.719,1.8,3.4,5.2,5.2,2,0.2,2.4,4.4,16.2
2005-06,29,DEN,NBA,PG,5,5,36.4,6.8,15.4,0.442,0,0,NA,6.8,15.4,0.442,0.442,2.8,3.4,0.824,1.6,2.8,4.4,7.2,1,0.2,3.2,2.4,16.4
2007-08,31,PHI,NBA,PG,6,6,38.2,6.5,14.8,0.438,0,0.5,0,6.5,14.3,0.453,0.438,2.3,3.7,0.636,1.2,2,3.2,3.3,0.8,0,2.3,2,15.3
2008-09,32,PHI,NBA,PG,6,6,43,8,16.8,0.475,0.5,1.7,0.3,7.5,15.2,0.495,0.49,4.7,5.7,0.824,1.5,4.8,6.3,5.3,1.2,0.2,3.2,2.8,21.2
2009-10,33,POR,NBA,PG,6,6,35,5,12.3,0.405,0.5,1.2,0.429,4.5,11.2,0.403,0.426,5.2,6.7,0.775,0.8,2.3,3.2,6,1.2,0.2,3.2,2,15.7
2010-11,34,POR,NBA,PG,6,6,32.3,5.5,11.2,0.493,0.7,1.7,0.4,4.8,9.5,0.509,0.522,3.2,4,0.792,0.8,2.3,3.2,5.5,0.3,0,2.2,2.8,14.8
2011-12,35,DEN,NBA,SG,7,0,28.6,4.4,10.4,0.425,0.6,1,0.571,3.9,9.4,0.409,0.452,1.9,2.1,0.867,2,3.6,5.6,6,1.3,0.1,2.4,2.7,11.3
2012-13,36,DEN,NBA,PG,6,0,25.7,4.8,11.5,0.42,0.8,1.8,0.455,4,9.7,0.414,0.457,3.5,4.5,0.778,1.8,1.5,3.3,3.8,0.3,0,2.7,1.3,14
2013-14,37,WAS,NBA,SG,11,0,9.8,1.7,3.7,0.463,0.1,0.3,0.333,1.6,3.5,0.474,0.476,0.5,0.8,0.556,0.2,0.8,1,0.8,0.3,0,0.7,1.1,4
2015-16,39,SAS,NBA,PG,5,0,7,0.6,1.4,0.429,0.2,0.6,0.333,0.4,0.8,0.5,0.5,0.4,0.4,1,0.4,0.6,1,1.4,0,0,0,0.8,1.8
Career,NA,,NBA,,68,39,28.4,4.8,10.8,0.446,0.3,0.9,0.383,4.5,9.9,0.451,0.461,2.6,3.4,0.768,1.3,2.3,3.5,4.1,0.9,0.1,2.1,2.2,12.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,DEN,NBA,,28,15,31.9,5.6,12.8,0.437,0.4,0.9,0.458,5.2,11.9,0.435,0.452,2.9,3.6,0.784,2,2.6,4.6,5.1,1.2,0.1,2.5,2.8,14.4
2 seasons,NA,PHI,NBA,,12,12,40.6,7.3,15.8,0.458,0.3,1.1,0.231,7,14.8,0.475,0.466,3.5,4.7,0.75,1.3,3.4,4.8,4.3,1,0.1,2.8,2.4,18.3
2 seasons,NA,POR,NBA,,12,12,33.7,5.3,11.8,0.447,0.6,1.4,0.412,4.7,10.3,0.452,0.472,4.2,5.3,0.781,0.8,2.3,3.2,5.8,0.8,0.1,2.7,2.4,15.3
1 season,NA,WAS,NBA,,11,0,9.8,1.7,3.7,0.463,0.1,0.3,0.333,1.6,3.5,0.474,0.476,0.5,0.8,0.556,0.2,0.8,1,0.8,0.3,0,0.7,1.1,4
1 season,NA,SAS,NBA,,5,0,7,0.6,1.4,0.429,0.2,0.6,0.333,0.4,0.8,0.5,0.5,0.4,0.4,1,0.4,0.6,1,1.4,0,0,0,0.8,1.8
