Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,NOB,ABA,SG,6,NA,18,3,9,0.333,0,0,NA,3,9,0.333,0.333,6,11,0.545,NA,NA,5,0,3,3,12
1968-69,24,NOB,ABA,SG,7,NA,39,10,22,0.455,4,6,0.667,6,16,0.375,0.545,4,7,0.571,NA,NA,4,1,4,7,28
Career,NA,,ABA,,13,NA,57,13,31,0.419,4,6,0.667,9,25,0.36,0.484,10,18,0.556,NA,NA,9,1,7,10,40
