Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,NOB,ABA,SG,29,NA,125,7.8,17.3,0.45,0,0,NA,7.8,17.3,0.45,5.8,7.8,0.741,NA,NA,7.5,0.9,5.2,6.3,21.3
1968-69,24,NOB,ABA,SG,50,NA,323,9,20.7,0.435,0.3,1.4,0.231,8.7,19.3,0.451,10.4,13.3,0.782,3.8,1.8,5.6,2.6,3.8,6.7,28.8
Career,NA,,ABA,,79,NA,448,8.7,19.8,0.439,0.2,1,0.231,8.4,18.7,0.451,9.1,11.7,0.774,3.8,1.8,6.1,2.1,4.2,6.6,26.7
