Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,23,NOB,ABA,SG,29,125,12.3,0.515,0,0.45,NA,NA,8.9,3.8,20,26.4,NA,0.3,0.1,0.4,0.156
1968-69,24,NOB,ABA,SG,50,323,21.7,0.541,0.07,0.64,NA,NA,6.8,11,12.5,31.1,NA,1,0.3,1.3,0.193
Career,NA,,ABA,,79,448,19,0.535,0.053,0.593,NA,NA,7.4,9,14.4,29.8,NA,1.2,0.5,1.7,0.182
