,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,NOB,ABA,,2,,0,,,,2,3,,,,,,,5
1968-69,24,NOB,ABA,,2,,1,,,,4,5,,,,,,,8
Career,,,,,2,,1,,,,4,5,,,,,,,8
