Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1973-74,23,PHO,NBA,PG,69,1251,13,0.51,0.244,3.8,7.7,5.7,15.4,1.4,0.4,NA,1.5,0.3,1.8,0.07,NA,0,-1,-1,0.3
1974-75,24,PHO,NBA,SG,68,1529,12.3,0.481,0.262,3,9.7,6.3,14.5,1.4,0.4,NA,1.1,1,2.1,0.065,NA,-1.2,-0.4,-1.5,0.2
Career,NA,,NBA,,137,2780,12.6,0.494,0.254,3.3,8.8,6,14.9,1.4,0.4,NA,2.6,1.3,3.9,0.067,NA,-0.6,-0.6,-1.3,0.5
