Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Malcolm Brogdon,,6.5,4.1,2.7
Devin Harris,96.5,6.5,3.7,2.7
Bill Keller,95.5,6.1,4,2.7
Šarūnas Marčiulionis,94.4,6.4,3.8,2.5
Darwin Cook,94.0,6,3.9,2.7
Ron Williams,94.0,6.1,4.4,2.6
Slater Martin,92.3,6.3,4.2,3.5
Rudy Fernández,92.0,6.1,3.8,3
Stephen Curry,91.3,6.6,4.7,2.2
Joe Dumars,90.6,5.9,4.2,3.2
D.J. Augustin,90.0,6.2,5.1,2.8
