Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1991-92,22,POR,NBA,PG,14,0,52,3.9,17.6,0.222,0,0,NA,3.9,17.6,0.222,2.9,3.9,0.75,2,3.9,5.9,6.8,4.9,1,2.9,9.8,10.7,NA,76,105
1993-94,24,DEN,NBA,PG,12,0,332,7.9,19.5,0.407,1,3.3,0.3,6.9,16.2,0.429,6.4,9.1,0.709,0.8,3.8,4.6,8.4,3,1,7.6,6.8,23.3,NA,89,106
2001-02,32,MIN,NBA,PG,3,0,10,5,24.8,0.2,0,5,0,5,19.9,0.25,5,5,1,0,0,0,0,0,0,5,24.8,14.9,NA,54,123
2002-03,33,NOH,NBA,PG,4,0,42,7.9,17,0.462,0,0,NA,7.9,17,0.462,3.9,3.9,1,0,1.3,1.3,5.2,0,0,1.3,11.8,19.6,NA,115,117
Career,NA,,NBA,,33,0,436,7.3,19.2,0.383,0.7,2.6,0.286,6.6,16.5,0.398,5.7,7.8,0.73,0.9,3.5,4.4,7.7,2.9,0.9,6.3,8.1,21.1,NA,89,107
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,POR,NBA,,14,0,52,3.9,17.6,0.222,0,0,NA,3.9,17.6,0.222,2.9,3.9,0.75,2,3.9,5.9,6.8,4.9,1,2.9,9.8,10.7,NA,76,105
1 season,NA,DEN,NBA,,12,0,332,7.9,19.5,0.407,1,3.3,0.3,6.9,16.2,0.429,6.4,9.1,0.709,0.8,3.8,4.6,8.4,3,1,7.6,6.8,23.3,NA,89,106
1 season,NA,NOH,NBA,,4,0,42,7.9,17,0.462,0,0,NA,7.9,17,0.462,3.9,3.9,1,0,1.3,1.3,5.2,0,0,1.3,11.8,19.6,NA,115,117
1 season,NA,MIN,NBA,,3,0,10,5,24.8,0.2,0,5,0,5,19.9,0.25,5,5,1,0,0,0,0,0,0,5,24.8,14.9,NA,54,123
