Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1991-92,22,POR,NBA,PG,72,0,894,115,272,0.423,0,10,0,115,262,0.439,0.423,102,127,0.803,32,65,97,140,40,4,92,101,332
1992-93,23,DEN,NBA,PG,77,1,1579,285,606,0.47,1,8,0.125,284,598,0.475,0.471,239,311,0.768,52,108,160,335,81,10,185,182,810
1993-94,24,DEN,NBA,PG,66,4,1382,223,503,0.443,6,29,0.207,217,474,0.458,0.449,179,236,0.758,25,98,123,356,81,9,204,147,631
1994-95,25,DEN,NBA,PG,42,32,1144,170,395,0.43,30,72,0.417,140,323,0.433,0.468,137,175,0.783,19,94,113,290,61,6,134,101,507
1995-96,26,WSB,NBA,PG,31,31,1084,190,444,0.428,26,98,0.265,164,346,0.474,0.457,154,182,0.846,29,103,132,242,62,1,114,68,560
1996-97,27,TOT,NBA,PG,54,42,1782,272,693,0.392,31,112,0.277,241,581,0.415,0.415,196,243,0.807,28,118,146,452,94,6,217,139,771
1996-97,27,NJN,NBA,PG,34,31,1185,193,474,0.407,22,74,0.297,171,400,0.428,0.43,134,170,0.788,15,71,86,325,59,3,150,83,542
1996-97,27,DAL,NBA,PG,20,11,597,79,219,0.361,9,38,0.237,70,181,0.387,0.381,62,73,0.849,13,47,60,127,35,3,67,56,229
1997-98,28,DAL,NBA,PG,12,10,292,33,98,0.337,3,6,0.5,30,92,0.326,0.352,25,36,0.694,8,26,34,42,20,1,38,17,94
1998-99,29,DAL,NBA,PG,25,0,468,75,174,0.431,0,4,0,75,170,0.441,0.431,72,88,0.818,9,27,36,81,20,1,49,41,222
1999-00,30,DAL,NBA,PG,29,22,665,96,230,0.417,4,11,0.364,92,219,0.42,0.426,63,78,0.808,7,35,42,168,31,3,76,44,259
2000-01,31,DEN,NBA,PG,74,11,1260,181,426,0.425,12,31,0.387,169,395,0.428,0.439,105,137,0.766,30,107,137,293,65,1,135,114,479
2001-02,32,MIN,NBA,PG,16,0,252,25,68,0.368,1,4,0.25,24,64,0.375,0.375,11,15,0.733,7,16,23,49,13,0,20,32,62
2002-03,33,NOH,NBA,PG,28,4,440,52,129,0.403,0,5,0,52,124,0.419,0.403,41,55,0.745,11,40,51,81,25,0,40,35,145
2003-04,34,NJN,NBA,PG,26,0,220,22,52,0.423,0,0,NA,22,52,0.423,0.423,5,6,0.833,4,14,18,27,12,1,16,20,49
Career,NA,,NBA,,552,157,11462,1739,4090,0.425,114,390,0.292,1625,3700,0.439,0.439,1329,1689,0.787,261,851,1112,2556,605,43,1320,1041,4921
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,DEN,NBA,,259,48,5365,859,1930,0.445,49,140,0.35,810,1790,0.453,0.458,660,859,0.768,126,407,533,1274,288,26,658,544,2427
4 seasons,NA,DAL,NBA,,86,43,2022,283,721,0.393,16,59,0.271,267,662,0.403,0.404,222,275,0.807,37,135,172,418,106,8,230,158,804
1 season,NA,POR,NBA,,72,0,894,115,272,0.423,0,10,0,115,262,0.439,0.423,102,127,0.803,32,65,97,140,40,4,92,101,332
2 seasons,NA,NJN,NBA,,60,31,1405,215,526,0.409,22,74,0.297,193,452,0.427,0.43,139,176,0.79,19,85,104,352,71,4,166,103,591
1 season,NA,WSB,NBA,,31,31,1084,190,444,0.428,26,98,0.265,164,346,0.474,0.457,154,182,0.846,29,103,132,242,62,1,114,68,560
1 season,NA,NOH,NBA,,28,4,440,52,129,0.403,0,5,0,52,124,0.419,0.403,41,55,0.745,11,40,51,81,25,0,40,35,145
1 season,NA,MIN,NBA,,16,0,252,25,68,0.368,1,4,0.25,24,64,0.375,0.375,11,15,0.733,7,16,23,49,13,0,20,32,62
