Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Derrick Brown,,2.3,1.3,1
Al Thornton,94.7,2.2,1.3,1.1
Cliff Pondexter,93.6,2.2,1.5,1
Joe Bryant,93.4,2.2,1.3,1.2
Mark Alarie,92.5,2.2,1.5,0.9
Mark Bryant,90.3,2.1,1.1,1
Earl Cureton,89.8,2.1,1.2,0.8
Howard Porter,88.1,2.7,1.1,1
Grady Lewis,87.5,2.4,1.1,0.8
Bryon Russell,87.2,2.1,1.4,0.8
Mark Acres,86.8,2.2,1.6,0.9
