Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990-91,22,WSB,NBA,PF,54,3,606,5.8,12.5,0.46,0,0.3,0,5.8,12.2,0.471,2.5,3.6,0.689,3.1,5.9,9,2.2,0.7,1.3,2.7,6.7,14
1991-92,23,WSB,NBA,PF,49,3,548,5.8,12.7,0.461,0,0.1,0,5.8,12.6,0.464,2.3,3.2,0.714,2.8,6.7,9.5,2.3,0.4,0.8,2.4,5.5,14
1992-93,24,TOT,NBA,PF,43,0,298,6.6,14.5,0.458,0,0.5,0,6.6,14,0.474,1.8,2.5,0.714,3.9,6.2,10,2.5,0.4,1.7,3,7,15.1
1992-93,24,WSB,NBA,PF,10,0,93,4.3,9.7,0.44,0,0,NA,4.3,9.7,0.44,0.8,1.2,0.667,3.1,7.4,10.5,4.3,0,1.9,3.5,6.6,9.3
1992-93,24,ATL,NBA,PF,33,0,205,7.7,16.7,0.463,0,0.7,0,7.7,16,0.484,2.3,3.2,0.722,4.2,5.6,9.8,1.8,0.5,1.6,2.8,7.2,17.7
1993-94,25,MIL,NBA,PF,3,0,19,7.6,13.3,0.571,0,0,NA,7.6,13.3,0.571,3.8,3.8,1,0,5.7,5.7,0,0,1.9,1.9,5.7,18.9
1994-95,26,TOT,NBA,PF,78,3,1144,4.7,10,0.472,0.2,0.7,0.304,4.5,9.3,0.485,2.5,3.5,0.703,2.7,5.5,8.2,1.2,0.5,0.9,2.2,5.8,12.1
1994-95,26,CHI,NBA,PF,17,3,299,4.9,10.4,0.477,0,0,NA,4.9,10.4,0.477,2.6,3.7,0.71,2.2,4.3,6.5,1.9,0.2,1,2,6.5,12.5
1994-95,26,MIN,NBA,PF,61,0,845,4.6,9.9,0.47,0.3,1,0.304,4.3,8.9,0.488,2.4,3.4,0.7,2.9,5.9,8.7,1,0.6,0.9,2.3,5.5,12
1995-96,27,UTA,NBA,C,73,2,803,4.8,10.9,0.439,0,0.4,0.125,4.8,10.6,0.449,2.7,3.2,0.847,2.4,5.6,8,1.1,0.3,1,2.6,5.4,12.4
1996-97,28,UTA,NBA,C,79,12,920,4.3,9.6,0.453,0.1,0.1,0.667,4.3,9.5,0.45,2.1,2.5,0.831,2.2,5.1,7.3,1.2,0.4,0.8,2.1,5.7,10.9
1997-98,29,UTA,NBA,C,78,49,1446,4.6,10.4,0.445,0,0.2,0.222,4.6,10.2,0.45,1.7,2.2,0.77,2.1,4.7,6.8,1.3,0.4,0.7,1.7,4.7,11
1998-99,30,UTA,NBA,PF,42,1,458,4.1,10.8,0.377,0.1,0.3,0.25,4,10.5,0.381,1,1.7,0.619,2.2,4.3,6.5,2,0.5,0.6,1.9,5,9.3
1999-00,31,SEA,NBA,PF,60,5,718,4.6,11.2,0.406,0.2,0.8,0.2,4.4,10.5,0.421,0.9,1.4,0.643,0.8,4.6,5.4,2.1,0.5,0.9,1.4,5.3,10.2
2000-01,32,LAL,NBA,C,62,8,451,4.5,10.6,0.421,0.2,0.7,0.333,4.2,9.9,0.427,0.8,1.1,0.714,2.3,6.6,8.9,2.6,0.7,1,2,6.1,10
2001-02,33,MIL,NBA,PF,6,0,24,3,13.5,0.222,0,6,0,3,7.5,0.4,4.5,6,0.75,0,12,12,1.5,0,0,0,6,10.5
2002-03,34,TOR,NBA,C,29,9,539,3.1,8.1,0.385,0.1,0.3,0.25,3.1,7.9,0.39,1.7,2.1,0.813,2,4.8,6.8,0.9,0.1,0.6,2,5.5,8.1
Career,NA,,NBA,,656,95,7974,4.7,10.8,0.44,0.1,0.4,0.225,4.6,10.4,0.448,1.9,2.6,0.748,2.3,5.3,7.6,1.6,0.4,0.9,2.1,5.5,11.5
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,UTA,NBA,,272,64,3627,4.5,10.4,0.436,0.1,0.2,0.25,4.5,10.1,0.441,1.9,2.4,0.796,2.2,5,7.2,1.3,0.4,0.8,2,5.1,11
3 seasons,NA,WSB,NBA,,113,6,1247,5.7,12.4,0.459,0,0.2,0,5.7,12.2,0.466,2.3,3.3,0.699,3,6.4,9.3,2.4,0.5,1.1,2.6,6.1,13.7
1 season,NA,LAL,NBA,,62,8,451,4.5,10.6,0.421,0.2,0.7,0.333,4.2,9.9,0.427,0.8,1.1,0.714,2.3,6.6,8.9,2.6,0.7,1,2,6.1,10
1 season,NA,MIN,NBA,,61,0,845,4.6,9.9,0.47,0.3,1,0.304,4.3,8.9,0.488,2.4,3.4,0.7,2.9,5.9,8.7,1,0.6,0.9,2.3,5.5,12
1 season,NA,SEA,NBA,,60,5,718,4.6,11.2,0.406,0.2,0.8,0.2,4.4,10.5,0.421,0.9,1.4,0.643,0.8,4.6,5.4,2.1,0.5,0.9,1.4,5.3,10.2
1 season,NA,ATL,NBA,,33,0,205,7.7,16.7,0.463,0,0.7,0,7.7,16,0.484,2.3,3.2,0.722,4.2,5.6,9.8,1.8,0.5,1.6,2.8,7.2,17.7
1 season,NA,TOR,NBA,,29,9,539,3.1,8.1,0.385,0.1,0.3,0.25,3.1,7.9,0.39,1.7,2.1,0.813,2,4.8,6.8,0.9,0.1,0.6,2,5.5,8.1
1 season,NA,CHI,NBA,,17,3,299,4.9,10.4,0.477,0,0,NA,4.9,10.4,0.477,2.6,3.7,0.71,2.2,4.3,6.5,1.9,0.2,1,2,6.5,12.5
2 seasons,NA,MIL,NBA,,9,0,43,5,13.4,0.375,0,3.3,0,5,10,0.5,4.2,5,0.833,0,9.2,9.2,0.8,0,0.8,0.8,5.9,14.2
