Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,24,ATL,NBA,PF,1,0,5,1,3,0.333,0,0,NA,1,3,0.333,0.333,3,4,0.75,0,1,1,0,0,0,0,0,5
1995-96,27,UTA,NBA,C,12,0,76,11,22,0.5,0,0,NA,11,22,0.5,0.5,6,10,0.6,6,6,12,2,1,2,5,16,28
1996-97,28,UTA,NBA,C,20,0,309,28,72,0.389,2,8,0.25,26,64,0.406,0.403,26,30,0.867,15,41,56,11,4,7,11,53,84
1997-98,29,UTA,NBA,C,20,16,335,39,86,0.453,1,2,0.5,38,84,0.452,0.459,3,5,0.6,20,47,67,5,2,5,18,55,82
1998-99,30,UTA,NBA,PF,8,0,70,8,19,0.421,0,0,NA,8,19,0.421,0.421,0,0,NA,1,7,8,1,1,0,3,11,16
1999-00,31,SEA,NBA,PF,5,0,68,7,19,0.368,2,5,0.4,5,14,0.357,0.421,2,2,1,1,10,11,1,0,1,3,14,18
2000-01,32,LAL,NBA,C,1,0,3,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,1,1,0,0,0,0,1,0
Career,NA,,NBA,,67,16,866,94,221,0.425,5,15,0.333,89,206,0.432,0.437,40,51,0.784,43,113,156,20,8,15,40,150,233
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,UTA,NBA,,60,16,790,86,199,0.432,3,10,0.3,83,189,0.439,0.44,35,45,0.778,42,101,143,19,8,14,37,135,210
1 season,NA,SEA,NBA,,5,0,68,7,19,0.368,2,5,0.4,5,14,0.357,0.421,2,2,1,1,10,11,1,0,1,3,14,18
1 season,NA,ATL,NBA,,1,0,5,1,3,0.333,0,0,NA,1,3,0.333,0.333,3,4,0.75,0,1,1,0,0,0,0,0,5
1 season,NA,LAL,NBA,,1,0,3,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,1,1,0,0,0,0,1,0
