Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2004-05,22,CHI,NBA,C,6,0,172,19,40,0.475,0,0,NA,19,40,0.475,0.475,32,46,0.696,29,29,58,8,1,13,8,27,70
2005-06,23,CHI,NBA,C,6,0,104,4,6,0.667,0,0,NA,4,6,0.667,0.667,3,10,0.3,8,19,27,3,2,2,6,29,11
2007-08,25,NOH,NBA,C,12,12,412,43,68,0.632,0,0,NA,43,68,0.632,0.632,10,16,0.625,45,78,123,5,5,20,10,43,96
2008-09,26,NOH,NBA,C,4,4,94,6,12,0.5,0,0,NA,6,12,0.5,0.5,3,6,0.5,8,13,21,2,2,1,8,17,15
2009-10,27,CHA,NBA,C,4,0,60,6,11,0.545,0,0,NA,6,11,0.545,0.545,2,3,0.667,3,7,10,2,2,3,4,16,14
2010-11,28,DAL,NBA,C,21,21,680,57,98,0.582,0,0,NA,57,98,0.582,0.582,53,78,0.679,79,114,193,8,13,19,14,77,167
2011-12,29,NYK,NBA,C,5,5,167,11,25,0.44,0,0,NA,11,25,0.44,0.44,9,15,0.6,18,27,45,4,7,7,15,18,31
2012-13,30,NYK,NBA,C,12,12,350,28,52,0.538,0,0,NA,28,52,0.538,0.538,12,16,0.75,40,48,88,4,8,14,11,48,68
2014-15,32,DAL,NBA,C,5,5,160,19,29,0.655,0,0,NA,19,29,0.655,0.655,13,26,0.5,27,27,54,1,3,6,5,16,51
Career,NA,,NBA,,75,59,2199,193,341,0.566,0,0,NA,193,341,0.566,0.566,137,216,0.634,257,362,619,37,43,85,81,291,523
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,DAL,NBA,,26,26,840,76,127,0.598,0,0,NA,76,127,0.598,0.598,66,104,0.635,106,141,247,9,16,25,19,93,218
2 seasons,NA,NYK,NBA,,17,17,517,39,77,0.506,0,0,NA,39,77,0.506,0.506,21,31,0.677,58,75,133,8,15,21,26,66,99
2 seasons,NA,NOH,NBA,,16,16,506,49,80,0.613,0,0,NA,49,80,0.613,0.613,13,22,0.591,53,91,144,7,7,21,18,60,111
2 seasons,NA,CHI,NBA,,12,0,276,23,46,0.5,0,0,NA,23,46,0.5,0.5,35,56,0.625,37,48,85,11,3,15,14,56,81
1 season,NA,CHA,NBA,,4,0,60,6,11,0.545,0,0,NA,6,11,0.545,0.545,2,3,0.667,3,7,10,2,2,3,4,16,14
