,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,22,CHI,NBA,C,6,172,,,,,100%,+5.9,+19.8,0,2,12,4,20,0,19,4,4
2005-06,23,CHI,NBA,C,6,104,,,,,100%,-2.5,+0.3,1,1,11,2,4,4,6,2,0
2007-08,25,NOH,NBA,C,12,412,,,,,100%,+12.3,+27.8,1,1,23,5,4,4,10,0,5
2008-09,26,NOH,NBA,C,4,94,,,,,100%,-36.8,-16.0,2,1,8,3,2,2,4,0,0
2009-10,27,CHA,NBA,C,4,60,,,,,100%,+1.9,+18.6,0,0,5,4,2,3,4,1,0
2010-11,28,DAL,NBA,C,21,680,,,,,100%,+8.2,+3.2,1,1,37,8,36,4,18,5,15
2011-12,29,NYK,NBA,C,5,167,,,,,100%,-12.8,+11.6,5,2,10,6,8,1,9,1,1
2012-13,30,NYK,NBA,C,12,350,,,,,100%,+5.1,+4.6,3,3,20,2,8,1,8,4,5
2014-15,32,DAL,NBA,C,5,160,,,,,100%,-9.6,-11.4,1,1,9,1,10,2,2,0,3
Career,,,NBA,,75,2199,,,,,100%,+2.8,+8.4,14,12,135,35,94,21,80,17,33
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,DAL,NBA,,26,840,,,,,100%,+4.8,+0.4,2,2,46,9,46,6,20,5,18
2 seasons,,NYK,NBA,,17,517,,,,,100%,-0.7,+6.9,8,5,30,8,16,2,17,5,6
2 seasons,,NOH,NBA,,16,506,,,,,100%,+3.2,+19.7,3,2,31,8,6,6,14,0,5
2 seasons,,CHI,NBA,,12,276,,,,,100%,+2.8,+12.4,1,3,23,6,24,4,25,6,4
1 season,,CHA,NBA,,4,60,,,,,100%,+1.9,+18.6,0,0,5,4,2,3,4,1,0
