Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,23,MNM,ABA,SG,75,NA,1993,6.2,14.3,0.437,0.1,0.6,0.143,6.1,13.6,0.45,1.8,2.5,0.723,NA,NA,5.9,2.1,1.7,3.6,14.3
1968-69,24,MMF,ABA,SG,34,NA,484,5.4,13.5,0.401,0.2,1,0.231,5.2,12.6,0.414,1.6,1.9,0.84,1.4,3,4.5,3,2.2,4.4,12.6
Career,NA,,ABA,,109,NA,2477,6.1,14.1,0.43,0.1,0.7,0.167,6,13.4,0.444,1.7,2.4,0.741,1.4,3,5.6,2.3,1.8,3.8,14
