,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1948-49,23,TOT,BAA,,7,,2,2,,,5,16
1948-49,23,STB,BAA,,7,,2,2,,,5,16
Career,,,,,7,,2,2,,,5,16
