Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,23,TOT,BAA,NA,50,NA,NA,NA,NA,0.333,NA,NA,0.698,NA,NA,NA,NA
1948-49,23,CHS,BAA,NA,2,NA,NA,NA,NA,0.333,NA,NA,NA,NA,NA,NA,NA
1948-49,23,BOS,BAA,NA,26,NA,NA,NA,NA,0.33,NA,NA,0.474,NA,NA,NA,NA
1948-49,23,STB,BAA,NA,22,NA,NA,NA,NA,0.335,NA,NA,0.795,NA,NA,NA,NA
1949-50,24,STB,NBA,NA,67,NA,NA,NA,NA,0.347,NA,NA,0.718,NA,NA,NA,NA
Career,NA,,TOT,NA,117,NA,NA,NA,NA,0.339,NA,NA,0.706,NA,NA,NA,NA
,NA,,NBA,NA,67,NA,NA,NA,NA,0.347,NA,NA,0.718,NA,NA,NA,NA
,NA,,BAA,NA,50,NA,NA,NA,NA,0.333,NA,NA,0.698,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,STB,BAA,NA,89,NA,NA,NA,NA,0.342,NA,NA,0.759,NA,NA,NA,NA
1 season,NA,BOS,BAA,NA,26,NA,NA,NA,NA,0.33,NA,NA,0.474,NA,NA,NA,NA
1 season,NA,CHS,BAA,NA,2,NA,NA,NA,NA,0.333,NA,NA,NA,NA,NA,NA,NA
