Season,Team,Lg,Salary
2016-17,Washington Wizards,NBA,"$2,870,813"
2017-18,Washington Wizards,NBA,"$3,000,000"
2018-19,Washington Wizards,NBA,"$3,129,187"
Career,(may be incomplete),,"$9,000,000"
