Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,29,ROC,BAA,PG,60,NA,NA,NA,NA,0.364,NA,NA,0.776,NA,NA,NA,NA
1949-50,30,ROC,NBA,PG,64,NA,NA,NA,NA,0.357,NA,NA,0.752,NA,NA,NA,NA
1950-51,31,ROC,NBA,PG,63,NA,NA,NA,NA,0.372,NA,NA,0.795,NA,NA,NA,NA
1951-52,32,ROC,NBA,PG,65,NA,2394,5.7,14.9,0.383,4.4,5.7,0.776,2.8,5.9,4,15.8
1952-53,33,ROC,NBA,PG,66,NA,2216,5.5,14.3,0.385,5.7,7.6,0.753,3.2,4.5,4.2,16.7
1953-54,34,ROC,NBA,PG,72,NA,2137,4.9,13.1,0.371,5.2,7.3,0.718,3.3,5.4,3.8,14.9
1954-55,35,ROC,NBA,PG,72,NA,1870,6.3,15.1,0.415,4.2,5.6,0.751,3.9,6.8,4.2,16.8
Career,NA,,TOT,,462,NA,8617,5.6,14.3,0.378,4.9,6.6,0.759,3.3,5.6,4.1,16
,NA,,NBA,,402,NA,8617,5.6,14.3,0.38,4.9,6.6,0.757,3.3,5.6,4.1,16
,NA,,BAA,,60,NA,NA,NA,NA,0.364,NA,NA,0.776,NA,NA,NA,NA
