Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,29,ROC,BAA,PG,60,NA,NA,317,871,0.364,270,348,0.776,NA,321,197,904
1949-50,30,ROC,NBA,PG,64,NA,NA,317,887,0.357,261,347,0.752,NA,294,187,895
1950-51,31,ROC,NBA,PG,63,NA,NA,326,877,0.372,303,381,0.795,197,287,208,955
1951-52,32,ROC,NBA,PG,65,NA,2394,379,990,0.383,294,379,0.776,189,390,269,1052
1952-53,33,ROC,NBA,PG,66,NA,2216,339,880,0.385,351,466,0.753,195,280,261,1029
1953-54,34,ROC,NBA,PG,72,NA,2137,288,777,0.371,311,433,0.718,194,323,224,887
1954-55,35,ROC,NBA,PG,72,NA,1870,326,785,0.415,220,293,0.751,205,355,220,872
Career,NA,,TOT,,462,NA,8617,2292,6067,0.378,2010,2647,0.759,980,2250,1566,6594
,NA,,NBA,,402,NA,8617,1975,5196,0.38,1740,2299,0.757,980,1929,1369,5690
,NA,,BAA,,60,NA,NA,317,871,0.364,270,348,0.776,NA,321,197,904
