Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,29,ROC,BAA,PG,4,NA,NA,4.8,12.8,0.373,2.5,3.3,0.769,NA,3.3,3,12
1949-50,30,ROC,NBA,PG,2,NA,NA,2,8.5,0.235,3.5,4,0.875,NA,4.5,5.5,7.5
1950-51,31,ROC,NBA,PG,14,NA,NA,5.6,16.7,0.338,4.6,5.7,0.8,3.1,5.4,3.2,15.9
1951-52,32,ROC,NBA,PG,6,NA,38.8,6.2,15.3,0.402,7.5,9.2,0.818,2.2,4.7,3,19.8
1952-53,33,ROC,NBA,PG,3,NA,30.3,2,9.7,0.207,4.7,6.7,0.7,1.3,4.7,3.7,8.7
1953-54,34,ROC,NBA,PG,6,NA,28.7,2.8,8.7,0.327,2.8,3.8,0.739,2,2.3,2.7,8.5
1954-55,35,ROC,NBA,PG,3,NA,25,3.7,11,0.333,1,1.3,0.75,2,3,3.7,8.3
Career,NA,,TOT,,38,NA,31.7,4.6,13.4,0.341,4.2,5.3,0.788,2.4,4.3,3.3,13.3
,NA,,NBA,,34,NA,31.7,4.5,13.4,0.337,4.4,5.6,0.789,2.4,4.4,3.3,13.5
,NA,,BAA,,4,NA,NA,4.8,12.8,0.373,2.5,3.3,0.769,NA,3.3,3,12
