Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1971-72,22,TOT,ABA,C,81,2039,17.7,0.493,0.002,0.18,11.5,21.3,16.1,4.7,NA,NA,9.9,20.2,NA,0.8,3.2,3.9,0.093,NA,NA,NA,NA,NA
1971-72,22,CAR,ABA,C,39,710,15.3,0.458,0.003,0.162,12.2,22,16.9,6.3,NA,NA,12.1,21.4,NA,-0.4,0.9,0.5,0.031,NA,NA,NA,NA,NA
1971-72,22,MMP,ABA,C,42,1329,19,0.513,0.002,0.19,11.1,21,15.7,3.8,NA,NA,8.6,19.5,NA,1.2,2.3,3.5,0.126,NA,NA,NA,NA,NA
1972-73,23,MMT,ABA,C,66,2205,19.2,0.519,0.008,0.242,11.8,24.5,18,6.6,NA,NA,10.3,21.2,NA,2,1.1,3.1,0.067,NA,NA,NA,NA,NA
1973-74,24,MMT,ABA,C,79,2218,18.5,0.531,0.003,0.218,11.9,24.6,18.2,10.6,1.2,0.9,14.2,21.3,NA,3.7,1.8,5.5,0.119,NA,1.3,-1,0.4,1.3
1974-75,25,UTS,ABA,C,75,1482,17.5,0.532,0,0.201,11.3,21.6,16.7,9.6,1,1.6,13.2,21,NA,2.2,2,4.3,0.138,NA,0.8,0.2,1,1.1
1975-76,26,TOT,ABA,C,67,1540,14.8,0.479,0.002,0.156,10.2,23.3,16.8,7.9,1.1,1.1,10.9,19.1,NA,1.5,1.5,3,0.094,NA,-0.2,-1.2,-1.4,0.2
1975-76,26,UTS,ABA,C,16,591,18.5,0.532,0,0.192,12.3,26.6,19.6,9.5,0.9,1.2,10.7,19.3,NA,1.4,0.5,1.8,0.148,NA,2.5,-1.2,1.3,0.5
1975-76,26,SSL,ABA,C,51,949,12.5,0.446,0.003,0.134,8.9,21.2,15,6.9,1.2,1.1,11.1,18.9,NA,0.2,1,1.2,0.061,NA,-1.9,-1.2,-3.1,-0.3
1976-77,27,ATL,NBA,C,45,700,11.2,0.432,NA,0.184,12.1,21.2,16.6,6.9,0.9,1.3,NA,NA,NA,-0.2,0.6,0.4,0.029,NA,-2.4,-1.3,-3.7,-0.3
Career,NA,,TOT,,413,10184,17.3,0.507,0.003,0.202,11.5,23.1,17.2,7.7,1.1,1.2,11.6,20.6,NA,10,10.2,20.2,0.095,NA,0.4,-0.8,-0.4,2.4
,NA,,ABA,,368,9484,17.7,0.512,0.003,0.203,11.4,23.2,17.2,7.8,1.1,1.2,11.6,20.6,NA,10.2,9.6,19.8,0.1,NA,0.7,-0.7,0,2.7
,NA,,NBA,,45,700,11.2,0.432,NA,0.184,12.1,21.2,16.6,6.9,0.9,1.3,NA,NA,NA,-0.2,0.6,0.4,0.029,NA,-2.4,-1.3,-3.7,-0.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,"MMP,MMT",ABA,,187,5752,18.9,0.522,0.005,0.221,11.7,23.7,17.5,7.5,1.2,0.9,11.4,20.8,NA,6.9,5.2,12,0.101,NA,1.3,-1,0.4,1.3
2 seasons,NA,UTS,ABA,,91,2073,17.8,0.532,0,0.199,11.6,23,17.5,9.6,1,1.5,12.5,20.5,NA,3.6,2.5,6.1,0.141,NA,1.3,-0.2,1.1,1.6
2 seasons,NA,"CAR,SSL",ABA,,90,1659,13.7,0.452,0.003,0.147,10.3,21.5,15.8,6.6,1.2,1.1,11.5,20,NA,-0.2,1.9,1.7,0.048,NA,-1.9,-1.2,-3.1,-0.3
1 season,NA,ATL,NBA,,45,700,11.2,0.432,NA,0.184,12.1,21.2,16.6,6.9,0.9,1.3,NA,NA,NA,-0.2,0.6,0.4,0.029,NA,-2.4,-1.3,-3.7,-0.3
