Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS
1967-68,22,DET,NBA,PF,2,NA,3,1,2,0.5,NA,NA,NA,1,2,0.5,0.5,0,0,NA,NA,NA,1,0,NA,NA,0,2
1969-70,24,NYA,ABA,PF,7,NA,40.1,6.9,13.9,0.495,0.1,0.6,0.25,6.7,13.3,0.505,0.5,3.7,5.6,0.667,NA,NA,10.1,1.3,NA,NA,NA,17.6
1970-71,25,NYA,ABA,PF,5,NA,6.4,1,2,0.5,0,0,NA,1,2,0.5,0.5,0.2,0.8,0.25,0.8,1.4,2.2,0.2,NA,0.2,2,2.2
Career,NA,,TOT,,14,NA,22.8,3.9,7.9,0.495,0.1,0.3,0.25,3.9,7.6,0.505,0.5,1.9,3.1,0.628,0.8,1.4,6,0.7,NA,0.2,0.7,9.9
,NA,,ABA,,12,NA,26.1,4.4,8.9,0.495,0.1,0.3,0.25,4.3,8.6,0.505,0.5,2.3,3.6,0.628,0.8,1.4,6.8,0.8,NA,0.2,0.8,11.2
,NA,,NBA,,2,NA,3,1,2,0.5,NA,NA,NA,1,2,0.5,0.5,0,0,NA,NA,NA,1,0,NA,NA,0,2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NYA,ABA,,12,NA,26.1,4.4,8.9,0.495,0.1,0.3,0.25,4.3,8.6,0.505,0.5,2.3,3.6,0.628,0.8,1.4,6.8,0.8,NA,0.2,0.8,11.2
1 season,NA,DET,NBA,,2,NA,3,1,2,0.5,NA,NA,NA,1,2,0.5,0.5,0,0,NA,NA,NA,1,0,NA,NA,0,2
