Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,24,PTC,ABA,C,1,NA,14:00,3,7,0.429,0,0,NA,1,1,1,1,5,1,NA,NA,1,4,7
Career,NA,,ABA,,1,NA,14,3,7,0.429,0,0,NA,1,1,1,1,5,1,NA,NA,1,4,7
