,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,23,LAC,NBA,SF,38,724,,,77%,23%,,-13.2,-10.0,30,10,46,2,30,0,100,7,9
2004-05,24,SAC,NBA,SF,43,715,,15%,82%,4%,,+4.4,+2.3,26,9,37,2,27,0,122,4,12
2005-06,25,TOT,NBA,PF-SF,56,631,,1%,55%,43%,1%,+1.7,+6.7,14,11,47,3,16,5,61,3,17
2005-06,25,NYK,NBA,SF,6,93,,6%,94%,,,-20.3,-13.7,4,1,5,0,1,0,13,0,5
2005-06,25,PHI,NBA,PF,50,538,,,48%,50%,2%,+5.7,+8.8,10,10,42,3,15,5,48,3,12
2006-07,26,GSW,NBA,PF,76,1813,,2%,43%,54%,2%,-0.1,+0.9,53,26,104,13,56,8,365,16,25
2007-08,27,GSW,NBA,PF,73,1414,,1%,17%,75%,7%,+0.1,-2.9,47,21,85,11,30,6,326,9,19
2008-09,28,PHO,NBA,PF,77,2082,,,46%,53%,2%,+1.4,-1.5,85,22,117,11,56,4,470,12,25
2009-10,29,ORL,NBA,SF,81,2097,,1%,94%,5%,,+11.5,+6.8,67,21,85,11,65,16,323,15,35
2010-11,30,LAL,NBA,SF,53,1020,,,93%,7%,,+1.4,-7.4,24,16,51,13,37,3,163,11,15
2011-12,31,LAL,NBA,SF,63,1440,,16%,84%,1%,,+2.4,+1.6,43,18,75,7,45,6,273,8,30
2012-13,32,LAC,NBA,SF,80,2058,,14%,83%,3%,,+7.4,+0.9,51,21,126,6,51,9,281,9,34
2013-14,33,LAC,NBA,SF,63,1735,,1%,82%,17%,,+9.4,+4.3,53,17,101,4,35,3,281,5,27
2014-15,34,LAC,NBA,SF,76,2271,,,94%,6%,,+12.5,+12.3,53,18,119,10,46,15,263,7,27
2015-16,35,MEM,NBA,SF,76,2190,,10%,73%,17%,,-4.8,-5.5,58,49,134,10,49,5,355,8,35
2016-17,36,TOT,NBA,SF,74,1777,,2%,72%,26%,,-2.0,-7.8,74,18,105,8,30,6,447,4,21
2016-17,36,SAC,NBA,SF,54,1367,,3%,83%,14%,,-4.0,-0.1,59,15,79,6,21,6,342,4,19
2016-17,36,GSW,NBA,SF,20,410,,,34%,66%,,+4.5,-8.1,15,3,26,2,9,0,105,0,2
Career,,,NBA,,929,21967,,4%,72%,23%,1%,+3.3,+0.6,678,277,1232,111,573,86,3830,118,331
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,LAC,NBA,,257,6788,,4%,86%,10%,,+7.4,+4.4,187,66,392,22,162,27,925,28,97
3 seasons,,GSW,NBA,,169,3637,,2%,32%,63%,3%,+0.5,-1.6,115,50,215,26,95,14,796,25,46
2 seasons,,LAL,NBA,,116,2460,,9%,88%,3%,,+2.0,-2.1,67,34,126,20,82,9,436,19,45
2 seasons,,SAC,NBA,,97,2082,,7%,83%,10%,,-1.1,+0.7,85,24,116,8,48,6,464,8,31
1 season,,ORL,NBA,,81,2097,,1%,94%,5%,,+11.5,+6.8,67,21,85,11,65,16,323,15,35
1 season,,PHO,NBA,,77,2082,,,46%,53%,2%,+1.4,-1.5,85,22,117,11,56,4,470,12,25
1 season,,MEM,NBA,,76,2190,,10%,73%,17%,,-4.8,-5.5,58,49,134,10,49,5,355,8,35
1 season,,PHI,NBA,,50,538,,,48%,50%,2%,+5.7,+8.8,10,10,42,3,15,5,48,3,12
1 season,,NYK,NBA,,6,93,,6%,94%,,,-20.3,-13.7,4,1,5,0,1,0,13,0,5
