,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2012-13,21,TOT,NBA,SG,47,577,.368,13.6,.773,.209,.196,.172,.196,.227,.365,.500,.375,.250,.313,.378,.674,.000,0,.929,.486,.444,1,0
2012-13,21,MIL,NBA,SG,23,280,.347,12.5,.832,.221,.179,.211,.221,.168,.367,.571,.294,.250,.333,.250,.655,.000,0,1.000,.688,.273,0,0
2012-13,21,ORL,NBA,SG,24,297,.397,15.0,.691,.191,.221,.118,.162,.309,.362,.385,.467,.250,.273,.476,.706,.000,0,.900,.333,.714,1,0
2013-14,22,ORL,NBA,SG,53,695,.394,19.1,.438,.069,.119,.106,.144,.563,.386,.364,.263,.529,.391,.400,.481,.000,0,.917,.289,.462,1,0
Career,,,NBA,,100,1272,.381,16.3,.607,.139,.158,.139,.170,.393,.372,.467,.333,.356,.345,.394,.603,.000,0,.920,.346,.455,2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,ORL,NBA,,77,992,.395,17.9,.513,.105,.149,.110,.149,.487,.376,.375,.353,.440,.353,.414,.568,.000,0,.913,.297,.515,2,0
1 season,,MIL,NBA,,23,280,.347,12.5,.832,.221,.179,.211,.221,.168,.367,.571,.294,.250,.333,.250,.655,.000,0,1.000,.688,.273,0,0
