,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1973-74,18,ILWESLEYAN,21,,148,306,,,28,37,,223,,,,,,324,.484,,.757,,15.4,10.6,
1974-75,19,ILWESLEYAN,30,,265,537,,,80,112,,415,,,,,,610,.493,,.714,,20.3,13.8,
1975-76,20,ILWESLEYAN,25,,204,385,,,93,126,,290,,,,,,501,.530,,.738,,20.0,11.6,
1976-77,21,ILWESLEYAN,31,,324,602,,,189,235,,477,,,,,,837,.538,,.804,,27.0,15.4,
Career,,,107,,941,1830,,,390,510,,1405,,,,,,2272,.514,,.765,,21.2,13.1,
