Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,22,SEA,NBA,C,82,NA,2238,5.5,12.1,0.455,NA,NA,NA,5.5,12.1,0.455,3.1,4,0.777,3.2,7.8,10.9,2.2,1.1,0.6,3,4.8,14.1
1978-79,23,SEA,NBA,C,82,NA,2958,5.8,12.6,0.46,NA,NA,NA,5.8,12.6,0.46,4,4.9,0.814,2.8,9.5,12.3,3.2,1,0.8,3.1,3.6,15.6
1979-80,24,SEA,NBA,C,82,NA,2793,6.1,12.7,0.475,0,0,0,6.1,12.7,0.476,3,3.8,0.805,2.6,9.2,11.7,3.6,0.9,1,2.6,3,15.1
1980-81,25,SEA,NBA,C,82,NA,2920,7.3,16.2,0.454,0,0.1,0,7.3,16.1,0.456,4.2,5.1,0.823,2.3,8.2,10.5,3.1,1,1.1,2.5,3.5,18.9
1981-82,26,SEA,NBA,C,82,82,3049,6.9,14.3,0.479,0,0.2,0.154,6.8,14.2,0.483,5.3,6.2,0.855,2.6,9.6,12.3,3.3,1.2,1.3,2.5,3.2,19
1982-83,27,SEA,NBA,C,75,71,2564,6.8,14.6,0.464,0,0.1,0,6.8,14.5,0.468,5.6,6.7,0.837,3,9.1,12,3.3,1.2,0.9,2.7,3.7,19.2
1983-84,28,SEA,NBA,C,82,82,2993,6.9,13.9,0.499,0,0,0,6.9,13.9,0.5,4.9,5.8,0.856,2.7,8.3,11,3.9,1.1,1.1,2.8,3.6,18.8
1984-85,29,SEA,NBA,C,68,68,2402,6.9,14.1,0.489,0,0.1,0.2,6.9,14,0.492,5,5.9,0.852,2.5,8.4,10.8,4.3,1.2,1.4,2.4,3.6,18.9
1985-86,30,SEA,NBA,C,80,78,2790,6.6,14.2,0.462,0,0.2,0,6.6,14,0.467,4.6,5.3,0.864,1.9,7.8,9.7,3.9,1.2,0.9,2.8,3.8,17.7
1986-87,31,MIL,NBA,C,82,82,2536,5.5,12,0.463,0,0,0,5.5,11.9,0.464,3.8,4.4,0.847,3,8.7,11.7,2.9,1.2,1.3,2.3,4.7,14.8
1987-88,32,MIL,NBA,C,82,82,2923,6.3,13,0.486,0,0.2,0.214,6.3,12.9,0.489,4,4.3,0.922,2.4,6.3,8.7,3.4,1.1,1,1.9,3.9,16.7
1988-89,33,MIL,NBA,C,80,80,2587,5,11.6,0.431,1.1,3,0.38,3.9,8.6,0.449,3.7,4.1,0.905,2,6.7,8.7,4,1.2,0.8,2,4.2,14.9
1989-90,34,MIL,NBA,C,71,70,2250,5.5,13.2,0.416,1.1,3.2,0.342,4.4,10,0.439,3.7,4.2,0.885,1.7,6.1,7.9,3.7,1.2,0.8,2.2,3.9,15.8
1990-91,35,MIL,NBA,C,77,44,1940,5.5,12.8,0.427,0.9,2.5,0.341,4.6,10.3,0.448,3.1,3.7,0.843,2,6.2,8.2,2.7,1.2,1.2,2.4,4,14.9
Career,NA,,NBA,,1107,739,36943,6.2,13.4,0.464,0.2,0.7,0.328,6,12.8,0.47,4.2,4.9,0.849,2.5,8.1,10.5,3.4,1.1,1,2.5,3.8,16.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,SEA,NBA,,715,381,24707,6.5,13.9,0.471,0,0.1,0.077,6.5,13.8,0.473,4.4,5.3,0.836,2.6,8.7,11.3,3.4,1.1,1,2.7,3.6,17.5
5 seasons,NA,MIL,NBA,,392,358,12236,5.6,12.5,0.447,0.6,1.7,0.352,5,10.8,0.462,3.7,4.2,0.884,2.2,6.8,9.1,3.4,1.2,1,2.2,4.1,15.5
