Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Bobby Washington,,1.5,0.7,0
Pep Saul,93.4,1.5,0.6,NA
Jerry Rullo,91.1,1.5,0.6,-0.1
Tracy Jackson,88.6,1.7,0.7,0
Sean Kilpatrick,84.1,1.4,1,0.1
Tony Smith,83.4,1.5,0.5,0.1
Norris Cole,82.0,1.2,0.6,0
Vonteego Cummings,80.6,1.3,0.6,0.2
Ollie Mack,80.2,1.6,1,-0.1
Ernie DiGregorio,79.4,1.2,0.6,0.1
Keyon Dooling,79.4,1.4,0.3,0
