Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1969-70,22,KEN,ABA,PG,2,NA,5,0,7.2,0,0,0,NA,0,7.2,0,0,0,NA,0,0,0,0,7.2,0,0
1970-71,23,CLE,NBA,PG,47,NA,823,5.4,13.6,0.397,NA,NA,NA,5.4,13.6,0.397,4.5,6.1,0.743,NA,NA,4.6,8.3,NA,4.6,15.3
1971-72,24,CLE,NBA,PG,69,NA,967,4.6,11.5,0.398,NA,NA,NA,4.6,11.5,0.398,3.9,4.8,0.813,NA,NA,4.8,8.3,NA,5,13
Career,NA,,TOT,,118,NA,1795,4.9,12.4,0.397,0,0,NA,4.9,12.4,0.397,4.2,5.4,0.776,0,0,4.7,8.3,7.2,4.8,14
,NA,,NBA,,116,NA,1790,4.9,12.4,0.397,NA,NA,NA,4.9,12.4,0.397,4.2,5.4,0.776,NA,NA,4.7,8.3,NA,4.8,14.1
,NA,,ABA,,2,NA,5,0,7.2,0,0,0,NA,0,7.2,0,0,0,NA,0,0,0,0,7.2,0,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,CLE,NBA,,116,NA,1790,4.9,12.4,0.397,NA,NA,NA,4.9,12.4,0.397,4.2,5.4,0.776,NA,NA,4.7,8.3,NA,4.8,14.1
1 season,NA,KEN,ABA,,2,NA,5,0,7.2,0,0,0,NA,0,7.2,0,0,0,NA,0,0,0,0,7.2,0,0
