Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1969-70,22,NYA,ABA,PG,53,602,4.1,0.433,0.023,0.805,NA,NA,3.1,20.3,28.5,10.3,NA,-0.1,0.5,0.4,0.032
Career,NA,,ABA,,53,602,4.1,0.433,0.023,0.805,NA,NA,3.1,20.3,28.5,10.3,NA,-0.1,0.5,0.4,0.032
