Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1969-70,22,NYA,ABA,PG,53,NA,602,1.9,5.2,0.368,0,0.1,0,1.9,5.1,0.376,2.3,4.2,0.543,1,1.3,2.3,6,2.8,5.3,6.1
Career,NA,,ABA,,53,NA,602,1.9,5.2,0.368,0,0.1,0,1.9,5.1,0.376,2.3,4.2,0.543,1,1.3,2.3,6,2.8,5.3,6.1
