Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1969-70,22,NYA,ABA,PG,6,NA,27,1,2,0.5,0,1,0,1,1,1,0.5,1,3,0.333,NA,NA,3,0,NA,NA,3
Career,NA,,ABA,,6,NA,27,1,2,0.5,0,1,0,1,1,1,0.5,1,3,0.333,NA,NA,3,0,NA,NA,3
