Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1969-70,22,NYA,ABA,PG,6,27,4.7,0.452,0.5,1.5,NA,NA,5.6,0,NA,NA,NA,0,0,0,0.005
Career,NA,,ABA,,6,27,4.7,0.452,0.5,1.5,NA,NA,5.6,0,NA,NA,NA,0,0,0,0.005
