Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
2017-18,22,CLE,NBA,SF,14,62,5.6,0.354,0.389,0.222,1.9,11.8,6.7,7.3,2.5,0,0,14.7,NA,-0.1,0,0,-0.02,NA,-3.6,-1.1,-4.6,0
Career,NA,,NBA,,14,62,5.6,0.354,0.389,0.222,1.9,11.8,6.7,7.3,2.5,0,0,14.7,NA,-0.1,0,0,-0.02,NA,-3.6,-1.1,-4.6,0
