Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1969-70,28,NYK,NBA,SF,19,NA,275,61,133,0.459,15,16,0.938,NA,NA,77,20,NA,NA,35,137
1970-71,29,NYK,NBA,SF,12,NA,185,18,68,0.265,28,39,0.718,NA,NA,42,10,NA,NA,27,64
1971-72,30,BAL,NBA,SF,6,NA,105,12,28,0.429,9,13,0.692,NA,NA,15,5,NA,NA,14,33
1972-73,31,BAL,NBA,SF,3,NA,14,1,1,1,0,0,NA,NA,NA,3,1,NA,NA,3,2
Career,NA,,NBA,,40,NA,579,92,230,0.4,52,68,0.765,NA,NA,137,36,NA,NA,79,236
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NYK,NBA,,31,NA,460,79,201,0.393,43,55,0.782,NA,NA,119,30,NA,NA,62,201
2 seasons,NA,BAL,NBA,,9,NA,119,13,29,0.448,9,13,0.692,NA,NA,18,6,NA,NA,17,35
