Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1965-66,24,NYK,NBA,SF,80,,23.7,4.7,10.3,.455,3.2,4.7,.686,,,6.2,2.3,,,3.0,12.6
1966-67,25,NYK,NBA,SF,76,,24.9,5.0,10.7,.466,3.0,4.2,.716,,,6.2,1.9,,,3.0,13.0
1967-68,26,Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition)
1968-69,27,Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition),Did Not Play (illness—heart condition)
1969-70,28,NYK,NBA,SF,82,,16.8,2.9,6.8,.429,2.0,2.7,.716,,,3.9,1.7,,,2.4,7.8
1970-71,29,NYK,NBA,SF,81,,19.3,3.6,8.5,.431,2.1,2.8,.735,,,4.3,1.3,,,2.2,9.4
1971-72,30,TOT,NBA,SF,78,,26.2,4.3,10.0,.432,1.9,2.4,.809,,,5.6,2.0,,,2.8,10.6
1971-72,30,NYK,NBA,SF,14,,16.1,2.4,6.3,.375,2.1,2.5,.829,,,2.5,1.8,,,2.2,6.8
1971-72,30,BAL,NBA,SF,64,,28.4,4.7,10.8,.439,1.9,2.4,.804,,,6.2,2.1,,,2.9,11.4
1972-73,31,BAL,NBA,SF,73,,16.7,2.5,6.0,.414,1.1,1.4,.772,,,3.2,1.5,,,1.9,6.0
1973-74,32,CAP,NBA,SF,45,,10.2,1.7,4.2,.401,1.0,1.2,.855,1.2,1.6,2.8,0.6,0.6,0.1,1.4,4.4
1974-75,33,NYK,NBA,SF,7,,8.1,0.7,2.6,.278,0.0,0.0,,0.9,2.0,2.9,0.3,0.4,0.4,1.4,1.4
Career,NA,,NBA,,522,,20.1,3.6,8.2,.438,2.1,2.9,.732,1.1,1.7,4.7,1.7,0.6,0.1,2.4,9.3
,NA,,,,,,,,,,,,,,,,,,,,
6 seasons,NA,NYK,NBA,,340,,20.6,3.9,8.8,.444,2.5,3.5,.713,0.9,2.0,5.0,1.8,0.4,0.4,2.6,10.3
3 seasons,NA,"BAL,CAP",NBA,,182,,19.2,3.1,7.2,.425,1.4,1.7,.803,1.2,1.6,4.2,1.5,0.6,0.1,2.1,7.5
