Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002-03,23,GSW,NBA,SF,37,0,234,2.9,11.5,0.253,0.2,0.6,0.25,2.8,10.9,0.254,3.4,4.5,0.759,1.8,2.5,4.3,4.2,1.2,0.3,2.9,4.9,9.4
2003-04,24,BOS,NBA,SG,81,68,2179,4.3,10.1,0.428,1.1,3,0.381,3.2,7.1,0.448,2.5,3.4,0.743,1,3.9,4.9,3,1.7,0.1,2.1,2.9,12.3
2004-05,25,TOT,NBA,SG-SF,71,32,1317,4.1,10.1,0.402,0.9,3,0.309,3.1,7.1,0.441,3.5,4.6,0.763,0.7,3.9,4.6,2.8,1.2,0.1,2,3.3,12.6
2004-05,25,BOS,NBA,SG,55,32,1125,4.4,10.2,0.428,1,3.2,0.323,3.4,7.1,0.475,3.5,4.5,0.773,0.6,3.8,4.4,2.7,1.2,0.2,1.9,3.4,13.3
2004-05,25,CLE,NBA,SF,16,0,192,2.3,9.6,0.235,0.4,2.1,0.182,1.9,7.5,0.25,3.7,5.2,0.714,1.1,4.1,5.2,3.6,0.9,0,2.8,3,8.6
2005-06,26,MIL,NBA,SF,58,2,866,3.6,9.2,0.387,0.6,2,0.286,3,7.2,0.416,2.7,3.6,0.747,0.9,3.7,4.6,2.6,1.4,0,1.7,2.7,10.4
Career,NA,,NBA,,247,102,4596,4,10,0.403,0.9,2.7,0.343,3.1,7.3,0.425,2.9,3.8,0.752,0.9,3.8,4.7,2.9,1.5,0.1,2.1,3.1,11.9
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,NBA,,136,100,3304,4.3,10.2,0.428,1.1,3.1,0.361,3.2,7.1,0.457,2.9,3.8,0.755,0.9,3.9,4.7,2.9,1.5,0.1,2,3.1,12.7
1 season,NA,MIL,NBA,,58,2,866,3.6,9.2,0.387,0.6,2,0.286,3,7.2,0.416,2.7,3.6,0.747,0.9,3.7,4.6,2.6,1.4,0,1.7,2.7,10.4
1 season,NA,GSW,NBA,,37,0,234,2.9,11.5,0.253,0.2,0.6,0.25,2.8,10.9,0.254,3.4,4.5,0.759,1.8,2.5,4.3,4.2,1.2,0.3,2.9,4.9,9.4
1 season,NA,CLE,NBA,,16,0,192,2.3,9.6,0.235,0.4,2.1,0.182,1.9,7.5,0.25,3.7,5.2,0.714,1.1,4.1,5.2,3.6,0.9,0,2.8,3,8.6
