Season,Team,Lg,Salary
1999-00,Atlanta Hawks,NBA,"$658,700"
2002-03,Philadelphia 76ers,NBA,"$903,360"
2003-04,Philadelphia 76ers,NBA,"$971,160"
2004-05,Philadelphia 76ers,NBA,"$516,865"
Career,(may be incomplete),,"$3,050,085"
