,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2019-20,21,NOP,NBA,SG,41,501,2%,45%,50%,4%,,-5.5,-5.4,27,6,27,2,14,11,175,2,18
Career,,,NBA,,41,501,2%,45%,50%,4%,,-5.5,-5.4,27,6,27,2,14,11,175,2,18
