,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,20,DEN,NBA,C,80,2258,,,,3%,97%,-6.4,+7.0,64,41,103,42,137,0,319,25,79
2003-04,21,DEN,NBA,PF,77,2504,,,,78%,22%,+5.2,+11.7,56,52,104,49,167,0,361,49,68
2004-05,22,DEN,NBA,C,55,1317,,,,14%,86%,+2.7,+0.9,25,35,69,16,93,0,179,26,48
2005-06,23,DEN,NBA,PF,1,3,,,,100%,,-93.3,-93.6,1,0,1,0,0,0,0,0,0
2006-07,24,DEN,NBA,C,64,1715,,,,,100%,+4.2,+4.1,31,32,99,26,124,21,180,31,42
2007-08,25,DEN,NBA,PF,16,266,,,1%,43%,56%,+0.4,-3.4,3,8,21,3,19,4,35,3,7
2008-09,26,DEN,NBA,C,77,2510,,,,2%,98%,+6.5,+7.9,40,45,141,33,175,41,243,54,59
2009-10,27,DEN,NBA,C,82,2755,,,,9%,91%,+5.5,+4.3,39,39,148,26,193,25,467,48,58
2010-11,28,DEN,NBA,C,75,2291,,,,,100%,+7.3,+5.2,41,40,105,30,194,13,341,62,56
2011-12,29,TOT,NBA,C,39,1110,,,,26%,74%,+3.3,+5.6,36,28,33,20,76,10,179,17,32
2011-12,29,DEN,NBA,C,28,826,,,,35%,66%,+1.2,-2.9,29,22,23,15,57,9,137,10,28
2011-12,29,WAS,NBA,C,11,284,,,,,100%,+10.0,+17.5,7,6,10,5,19,1,42,7,4
2012-13,30,WAS,NBA,PF,61,1659,,,,77%,23%,+2.9,+10.1,53,44,72,28,119,13,402,25,32
2013-14,31,WAS,NBA,PF,53,1560,,,,73%,27%,+3.3,+3.2,46,31,75,18,118,19,341,26,31
2014-15,32,WAS,NBA,PF,67,1693,,,,85%,15%,+4.7,+6.5,45,32,70,23,99,16,269,25,39
2015-16,33,WAS,NBA,PF,57,1094,,,,11%,89%,+2.1,+3.5,24,31,69,16,86,8,214,16,22
2016-17,34,HOU,NBA,C,67,1198,,,,,100%,+7.7,+2.2,30,20,59,16,86,6,166,24,38
2017-18,35,HOU,NBA,C,52,758,,,,1%,100%,+16.4,+9.6,15,8,45,13,48,3,117,14,23
2018-19,36,HOU,NBA,C,42,546,,,,,100%,+8.0,+3.5,4,2,41,3,26,7,70,7,9
Career,,,NBA,,965,25237,,,,27%,73%,+4.3,+6.0,553,488,1255,362,1760,186,3883,452,643
,,,,,,,,,,,,,,,,,,,,,,
10 seasons,,DEN,NBA,,555,16445,,,,18%,82%,+3.6,+5.7,329,314,814,240,1159,113,2262,308,445
5 seasons,,WAS,NBA,,249,6290,,,,63%,37%,+3.7,+6.6,175,144,296,90,441,57,1268,99,128
3 seasons,,HOU,NBA,,161,2502,,,,,100%,+10.4,+4.7,49,30,145,32,160,16,353,45,70
