,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,21,DEN,NBA,PF,5,132,,,,97%,3%,-14.2,-21.0,1,3,7,2,4,0,33,1,0
2004-05,22,DEN,NBA,C,5,101,,,,5%,95%,-16.7,-10.1,1,2,9,2,9,0,4,1,6
2006-07,24,DEN,NBA,C,5,179,,,,,100%,-10.7,-16.4,1,5,10,3,9,1,27,2,8
2007-08,25,DEN,NBA,PF,3,30,,,,3%,97%,-24.6,-13.1,0,1,3,1,2,0,3,1,1
2008-09,26,DEN,NBA,C,16,525,,,,,100%,+10.9,+4.3,7,11,27,5,32,4,97,12,11
2009-10,27,DEN,NBA,C,5,169,,,,1%,99%,-0.8,+2.3,0,1,6,1,17,1,27,2,3
2010-11,28,DEN,NBA,C,5,162,,,,,100%,-6.7,-3.7,4,2,9,0,20,1,19,4,9
2013-14,31,WAS,NBA,PF,10,325,,,,76%,24%,-4.4,-13.3,8,5,16,4,9,2,57,2,9
2014-15,32,WAS,NBA,PF,10,257,,,,58%,42%,-2.0,-12.9,3,4,11,5,11,0,37,3,7
2016-17,34,HOU,NBA,C,9,161,,,,,100%,+14.3,+18.4,3,1,8,3,11,0,12,3,6
2017-18,35,HOU,NBA,C,11,107,,,,,100%,+11.1,+10.8,3,2,8,3,7,0,14,3,2
2018-19,36,HOU,NBA,C,7,53,,,,,100%,+13.5,+11.2,0,1,1,2,5,1,8,1,0
Career,,,NBA,,91,2201,,,,24%,76%,+0.2,-3.6,31,38,115,31,136,10,338,35,62
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,DEN,NBA,,44,1298,,,,11%,89%,-1.3,-3.9,14,25,71,14,93,7,210,23,38
3 seasons,,HOU,NBA,,27,321,,,,,100%,+13.1,+14.7,6,4,17,8,23,1,34,7,8
2 seasons,,WAS,NBA,,20,582,,,,68%,32%,-3.3,-13.1,11,9,27,9,20,2,94,5,16
