,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,24,DAL,NBA,PF,40,431,,2%,53%,42%,3%,-5.0,-10.8,11,3,23,1,14,0,58,3,13
2001-02,25,DAL,NBA,PF,62,1357,,1%,53%,45%,2%,+12.5,+11.9,22,8,59,9,58,0,92,14,26
2002-03,26,DAL,NBA,SF,48,1103,,,39%,55%,6%,+13.4,+7.0,11,8,53,3,38,0,110,7,23
2003-04,27,DAL,NBA,SF,58,720,,,29%,56%,15%,+4.6,-0.2,14,5,39,6,23,0,54,4,16
2004-05,28,TOT,NBA,PF,68,1185,,,2%,91%,7%,+2.0,+2.5,30,15,62,12,35,0,148,13,20
2004-05,28,GSW,NBA,PF,42,610,,,3%,96%,2%,-3.4,-1.2,15,7,27,9,17,0,84,7,10
2004-05,28,DEN,NBA,PF,26,575,,,1%,86%,13%,+7.6,+6.4,15,8,35,3,18,0,64,6,10
2005-06,29,DEN,NBA,PF,64,1449,,,5%,87%,8%,+1.4,+1.8,22,12,83,15,44,21,111,12,28
2006-07,30,DEN,NBA,PF,75,1658,,,30%,69%,,+1.0,-1.5,22,13,88,12,53,22,143,18,33
2007-08,31,DEN,NBA,PF,78,1664,,,3%,83%,14%,+9.0,+9.4,32,14,97,8,41,18,223,9,18
2008-09,32,NJN,NBA,PF,27,319,,,5%,93%,2%,-15.2,-13.4,7,4,21,5,10,7,42,2,3
2009-10,33,TOT,NBA,PF,46,685,,,,83%,16%,-1.8,+1.9,11,3,40,9,9,10,69,1,9
2009-10,33,NJN,NBA,PF,13,204,,,1%,98%,1%,-16.4,-6.6,6,2,13,4,4,1,35,0,5
2009-10,33,DAL,NBA,PF,33,481,,,,77%,23%,+4.1,+1.4,5,1,27,5,5,9,34,1,4
2010-11,34,CHA,NBA,PF,31,372,,,3%,90%,7%,+1.2,+6.3,7,1,21,3,2,5,44,1,2
2011-12,35,CHA,NBA,PF,22,270,,,1%,81%,19%,-10.1,+6.0,3,1,15,2,1,1,22,0,3
Career,,,NBA,,619,11213,,,20%,72%,8%,+4.1,+3.5,192,87,601,85,328,84,1116,84,194
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,DEN,NBA,,243,5346,,,12%,80%,8%,+4.3,+3.6,91,47,303,38,156,61,541,45,89
5 seasons,,DAL,NBA,,241,4092,,,39%,53%,8%,+8.5,+4.8,63,25,201,24,138,9,348,29,82
2 seasons,,CHA,NBA,,53,642,,,2%,86%,12%,-3.6,+6.2,10,2,36,5,3,6,66,1,5
1 season,,GSW,NBA,,42,610,,,3%,96%,2%,-3.4,-1.2,15,7,27,9,17,0,84,7,10
2 seasons,,NJN,NBA,,40,523,,,3%,95%,2%,-15.7,-10.8,13,6,34,9,14,8,77,2,8
