Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1959-60,22,STL,NBA,C,62,NA,875,5.9,13.9,0.426,3.1,4.9,0.639,9.6,1.6,5.4,15
1960-61,23,DET,NBA,C,79,NA,1657,7.6,16.9,0.451,4.1,5.5,0.741,10.9,2.8,4.5,19.3
1961-62,24,DET,NBA,C,80,NA,1918,7.7,17.6,0.438,5.4,7.9,0.678,9.4,2.7,3.7,20.8
1962-63,25,DET,NBA,C,79,NA,2479,6.2,14.3,0.433,3.2,4.9,0.649,7.8,2.5,3.6,15.6
1963-64,26,DET,NBA,C,74,NA,1522,7,15.8,0.445,4.4,6.6,0.667,10.1,2.2,4.1,18.5
1964-65,27,BAL,NBA,PF,77,NA,1280,4,9.5,0.423,3.4,5.6,0.613,10,1.7,4.4,11.5
1965-66,28,BAL,NBA,C,66,NA,1229,5.5,13.4,0.411,3.1,4.6,0.669,9.8,3.3,3.9,14.1
1966-67,29,BAL,NBA,C,51,NA,991,4.8,11.4,0.419,2.5,4,0.636,9.4,3.3,3.5,12.1
1967-68,30,BAL,NBA,C,59,NA,841,5.5,13.3,0.412,3.1,5,0.624,8,2.6,3.9,14.1
1968-69,31,BAL,NBA,C,7,NA,36,5,14,0.357,3,6,0.5,9,4,3,13
Career,NA,,NBA,,634,NA,12828,6.2,14.4,0.433,3.7,5.6,0.664,9.4,2.5,4,16.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,DET,NBA,,312,NA,7576,7.1,16,0.441,4.2,6.2,0.68,9.4,2.6,3.9,18.3
5 seasons,NA,BAL,NBA,,260,NA,4377,4.9,11.8,0.415,3.1,4.8,0.633,9.4,2.7,4,12.9
1 season,NA,STL,NBA,,62,NA,875,5.9,13.9,0.426,3.1,4.9,0.639,9.6,1.6,5.4,15
