Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1959-60,22,STL,NBA,C,62,875,11.5,0.466,0.352,NA,NA,NA,NA,NA,0.8,0.7,1.4,0.078
1960-61,23,DET,NBA,C,79,1657,16.5,0.5,0.329,NA,NA,NA,NA,NA,3.1,0.8,3.9,0.113
1961-62,24,DET,NBA,C,80,1918,17,0.493,0.449,NA,NA,NA,NA,NA,3.1,1.8,4.9,0.122
1962-63,25,DET,NBA,C,79,2479,12.6,0.473,0.345,NA,NA,NA,NA,NA,1.2,2,3.1,0.061
1963-64,26,DET,NBA,C,74,1522,16.2,0.493,0.416,NA,NA,NA,NA,NA,2,0.7,2.7,0.086
1964-65,27,BAL,NBA,PF,77,1280,10.8,0.479,0.589,NA,NA,NA,6.1,NA,0.9,0.3,1.2,0.044
1965-66,28,BAL,NBA,C,66,1229,12.3,0.457,0.344,NA,NA,NA,11.6,NA,0.3,0.9,1.2,0.047
1966-67,29,BAL,NBA,C,51,991,11.6,0.46,0.349,NA,NA,NA,11.5,NA,0.1,0.8,0.9,0.046
1967-68,30,BAL,NBA,C,59,841,11.3,0.454,0.376,NA,NA,NA,9.3,NA,-0.1,0.9,0.8,0.046
1968-69,31,BAL,NBA,C,7,36,11.1,0.391,0.429,NA,NA,NA,13.6,NA,-0.1,0.1,0,0.012
Career,NA,,NBA,,634,12828,13.7,0.48,0.39,NA,NA,NA,9.5,NA,11.3,8.9,20.2,0.076
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,DET,NBA,,312,7576,15.3,0.489,0.384,NA,NA,NA,NA,NA,9.3,5.3,14.7,0.093
5 seasons,NA,BAL,NBA,,260,4377,11.5,0.462,0.41,NA,NA,NA,9.5,NA,1.2,3,4.1,0.045
1 season,NA,STL,NBA,,62,875,11.5,0.466,0.352,NA,NA,NA,NA,NA,0.8,0.7,1.4,0.078
