Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1959-60,22,STL,NBA,C,11,NA,5.1,0.9,1.7,0.526,0.4,0.6,0.571,1.4,0,0.9,2.2
1960-61,23,DET,NBA,C,5,NA,33.4,6,14.8,0.405,8.2,9.8,0.837,12.6,2.2,2.4,20.2
1961-62,24,DET,NBA,C,9,NA,18.4,4.1,9,0.457,2.9,4.8,0.605,4.6,1.4,2.2,11.1
1962-63,25,DET,NBA,C,4,NA,35.8,5,11.3,0.444,2,6,0.333,8.8,2.8,2.5,12
1964-65,27,BAL,NBA,PF,10,NA,6.7,0.7,1.6,0.438,0.2,0.9,0.222,1.9,0.8,0.8,1.6
1965-66,28,BAL,NBA,C,3,NA,27.3,3.7,6.7,0.55,3,4.3,0.692,8.3,1,3.3,10.3
Career,NA,,NBA,,42,NA,16.2,2.7,6.1,0.451,2.1,3.5,0.621,4.7,1.1,1.7,7.6
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DET,NBA,,18,NA,26.4,4.8,11.1,0.435,4.2,6.4,0.647,7.7,1.9,2.3,13.8
2 seasons,NA,BAL,NBA,,13,NA,11.5,1.4,2.8,0.5,0.8,1.7,0.5,3.4,0.8,1.4,3.6
1 season,NA,STL,NBA,,11,NA,5.1,0.9,1.7,0.526,0.4,0.6,0.571,1.4,0,0.9,2.2
