,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1998-99,23,SAC,NBA,45:56,9,20,5,12,8,16,7,8,2,8,8,14,5,1,6,5,27,24.7
1999-00,24,SAC,NBA,47:49,12,25,7,13,9,14,9,10,2,6,7,18,4,1,8,5,28,23.9
2000-01,25,SAC,NBA,48:13,9,19,5,9,9,14,6,6,2,9,9,12,5,2,7,4,24,20.8
2001-02,26,MEM,NBA,48:00,16,28,6,14,10,16,5,8,2,8,9,19,5,1,8,5,38,34.1
2002-03,27,MEM,NBA,42:23,11,22,6,11,8,14,9,11,2,8,9,16,4,1,8,5,28,28.9
2003-04,28,MEM,NBA,44:45,11,18,6,10,7,12,5,7,2,7,8,12,5,1,5,4,28,25.2
2004-05,29,MEM,NBA,40:50,9,18,7,13,8,11,5,5,2,6,7,15,5,2,5,5,27,27.9
2005-06,30,MIA,NBA,45:04,11,20,5,10,11,16,10,10,1,6,6,11,3,1,5,5,24,24.7
2006-07,31,MIA,NBA,43:48,10,19,7,10,9,10,6,7,3,6,7,14,3,1,5,4,28,22.8
2007-08,32,MIA,NBA,46:11,14,26,6,12,9,14,6,7,2,7,7,10,6,1,5,5,34,25.5
2009-10,34,ORL,NBA,39:26,9,12,5,7,6,9,4,5,2,5,5,10,4,1,5,4,25,24.7
2010-11,35,TOT,NBA,23:15,3,6,3,4,3,4,0,0,1,7,8,9,2,1,3,2,9,11.9
2010-11,35,ORL,NBA,23:15,3,5,3,3,2,3,0,0,1,7,8,4,2,0,3,2,9,11.9
2010-11,35,MEM,NBA,16:35,3,6,1,4,3,4,0,0,0,3,3,9,1,1,2,2,6,5.8
Career,,,,48:13,16,28,7,14,11,16,10,11,3,9,9,19,6,2,8,5,38,34.1
5 Seasons,,MEM,NBA,48:00,16,28,7,14,10,16,9,11,2,8,9,19,5,2,8,5,38,34.1
3 Seasons,,SAC,NBA,48:13,12,25,7,13,9,16,9,10,2,9,9,18,5,2,8,5,28,24.7
3 Seasons,,MIA,NBA,46:11,14,26,7,12,11,16,10,10,3,7,7,14,6,1,5,5,34,25.5
2 Seasons,,ORL,NBA,39:26,9,12,5,7,6,9,4,5,2,7,8,10,4,1,5,4,25,24.7
