,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,24,IND,NBA,SF,13,214,,,67%,33%,,+4.9,+12.0,2,1,6,1,5,0,23,3,1
2005-06,25,PHO,NBA,SF,20,353,,8%,85%,7%,,+1.0,-1.8,4,1,14,3,10,5,13,1,2
2006-07,26,PHO,NBA,SF,11,171,,,23%,72%,6%,+1.0,-6.9,1,2,5,1,6,2,6,1,0
2008-09,28,MIA,NBA,SF,7,235,,2%,98%,,,+0.1,-3.2,3,0,6,1,7,5,11,2,1
2009-10,29,MIA,NBA,SF,1,9,,98%,2%,,,+46.7,+57.0,0,1,1,0,0,0,0,0,0
2010-11,30,MIA,NBA,SF,12,272,,27%,72%,1%,,+12.2,+12.5,1,1,7,1,1,1,4,0,0
2011-12,31,MIA,NBA,SG,20,173,,38%,61%,,,-8.3,-19.4,4,0,7,0,2,1,4,0,1
2012-13,32,MIA,NBA,SF,9,33,,90%,10%,,,-27.3,-35.6,1,0,2,1,0,0,0,0,0
2013-14,33,MIA,NBA,SF,15,126,,9%,90%,1%,,+15.2,+14.6,0,0,7,0,1,1,14,0,1
2014-15,34,CLE,NBA,SF,20,311,,5%,66%,28%,,+1.6,-3.5,0,2,19,3,6,1,22,1,1
2015-16,35,CLE,NBA,SF,12,55,,,4%,89%,7%,-7.1,-18.1,0,1,2,0,0,0,8,0,0
2016-17,36,CLE,NBA,SF,8,30,,,79%,15%,6%,-19.5,-29.1,0,1,0,1,0,0,0,0,0
Career,,,NBA,,148,1982,,12%,69%,18%,1%,+2.2,-0.9,16,10,76,12,38,16,105,8,7
,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,MIA,NBA,,64,848,,23%,76%,,,+3.9,+0.6,9,2,30,3,11,8,33,2,3
3 seasons,,CLE,NBA,,40,396,,4%,59%,36%,1%,-1.2,-7.4,0,4,21,4,6,1,30,1,1
2 seasons,,PHO,NBA,,31,524,,6%,65%,28%,2%,+1.0,-3.4,5,3,19,4,16,7,19,2,2
1 season,,IND,NBA,,13,214,,,67%,33%,,+4.9,+12.0,2,1,6,1,5,0,23,3,1
