Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,22,NYK,NBA,SF,59,NA,NA,NA,NA,0.34,NA,NA,0.764,NA,NA,NA,NA
1950-51,23,NYK,NBA,SF,66,NA,NA,NA,NA,0.406,NA,NA,0.837,NA,NA,NA,NA
1951-52,24,NYK,NBA,SF,42,NA,1440,5,13.1,0.387,2.4,2.9,0.835,5.5,2.3,3,12.5
1952-53,25,NYK,NBA,SF,66,NA,2200,4.2,11.2,0.37,2.7,3.3,0.821,3.8,2.7,3.7,11
1953-54,26,NYK,NBA,SF,52,NA,1522,4.1,12.4,0.333,1.7,1.9,0.864,3.1,1.8,3,9.9
Career,NA,,NBA,,285,NA,5162,4.4,12.1,0.371,2.3,2.8,0.816,4.1,2.3,3.3,11.1
