Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988-89,24,BOS,NBA,PF,72,0,528,59,142,0.415,0,10,0,59,132,0.447,0.415,59,80,0.738,47,45,92,42,18,3,36,71,177
1991-92,27,CHH,NBA,PF,3,0,25,2,4,0.5,0,0,NA,2,4,0.5,0.5,6,10,0.6,3,8,11,1,1,1,3,4,10
1994-95,30,NYK,NBA,PF,2,0,8,1,4,0.25,0,0,NA,1,4,0.25,0.25,0,0,NA,3,2,5,2,0,0,0,2,2
1995-96,31,TOT,NBA,PF,28,3,311,22,58,0.379,4,14,0.286,18,44,0.409,0.414,17,25,0.68,20,35,55,13,12,2,12,31,65
1995-96,31,MIA,NBA,PF,18,3,235,13,39,0.333,4,13,0.308,9,26,0.346,0.385,13,19,0.684,14,22,36,10,8,1,11,27,43
1995-96,31,ATL,NBA,PF,4,0,19,2,4,0.5,0,1,0,2,3,0.667,0.5,0,0,NA,1,5,6,1,0,0,0,0,4
1995-96,31,NYK,NBA,PF,6,0,57,7,15,0.467,0,0,NA,7,15,0.467,0.467,4,6,0.667,5,8,13,2,4,1,1,4,18
Career,NA,,NBA,,105,3,872,84,208,0.404,4,24,0.167,80,184,0.435,0.413,82,115,0.713,73,90,163,58,31,6,51,108,254
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,BOS,NBA,,72,0,528,59,142,0.415,0,10,0,59,132,0.447,0.415,59,80,0.738,47,45,92,42,18,3,36,71,177
1 season,NA,MIA,NBA,,18,3,235,13,39,0.333,4,13,0.308,9,26,0.346,0.385,13,19,0.684,14,22,36,10,8,1,11,27,43
2 seasons,NA,NYK,NBA,,8,0,65,8,19,0.421,0,0,NA,8,19,0.421,0.421,4,6,0.667,8,10,18,4,4,1,1,6,20
1 season,NA,ATL,NBA,,4,0,19,2,4,0.5,0,1,0,2,3,0.667,0.5,0,0,NA,1,5,6,1,0,0,0,0,4
1 season,NA,CHH,NBA,,3,0,25,2,4,0.5,0,0,NA,2,4,0.5,0.5,6,10,0.6,3,8,11,1,1,1,3,4,10
