,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,25,SFW,NBA,,4,,,,,,4,5,,,,,,,,,11
1971-72,26,GSW,NBA,,1,,,,,,2,2,,,,,,,,,2
Career,,,,,4,,,,,,4,5,,,,,,,,,11
