,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2003-04,19,DEN,NBA,SF,4,143,,,97%,3%,,-10.1,-14.0,4,5,3,3,7,0,23,1,4
2004-05,20,DEN,NBA,SF,5,180,,,93%,6%,,-10.7,+0.3,3,2,6,7,11,0,23,2,13
2005-06,21,DEN,NBA,SF,5,193,,,88%,12%,,-2.7,+31.7,4,3,3,4,18,1,30,2,7
2006-07,22,DEN,NBA,SF,5,210,,10%,89%,1%,,-5.9,+6.4,7,2,0,7,13,0,14,2,4
2007-08,23,DEN,NBA,SF,4,146,,41%,59%,,,-17.6,-16.4,4,4,5,3,12,1,18,1,7
2008-09,24,DEN,NBA,SF,16,612,,3%,96%,1%,,+10.2,+3.2,14,11,24,8,60,6,143,12,25
2009-10,25,DEN,NBA,SF,6,254,,,89%,11%,,+2.6,+36.4,2,8,7,8,25,0,50,3,11
2010-11,26,NYK,NBA,SF,4,156,,8%,85%,8%,,-14.4,-25.9,6,4,6,2,13,0,42,5,7
2011-12,27,NYK,NBA,SF,5,204,,1%,83%,15%,,-17.3,-6.3,5,5,13,3,18,1,27,4,7
2012-13,28,NYK,NBA,PF,12,481,,,17%,83%,,+0.9,-13.9,4,10,13,13,38,5,49,7,16
2017-18,33,OKC,NBA,PF,6,194,,,,80%,20%,-15.7,-33.4,4,1,9,1,5,0,5,0,1
Career,,,NBA,,72,2773,,4%,70%,24%,2%,-3.3,-1.5,57,55,89,59,220,14,424,39,102
,,,,,,,,,,,,,,,,,,,,,,
7 seasons,,DEN,NBA,,45,1738,,6%,90%,4%,,-0.5,+8.2,38,35,48,40,146,8,301,23,71
3 seasons,,NYK,NBA,,21,841,,2%,45%,53%,,-6.3,-14.3,15,19,32,18,69,6,118,16,30
1 season,,OKC,NBA,,6,194,,,,80%,20%,-15.7,-33.4,4,1,9,1,5,0,5,0,1
