,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2003-04,19,DEN,NBA,39:13,9,20,2,5,7,17,7,10,2,8,10,4,2,0,7,6,24,17.8
2004-05,20,DEN,NBA,45:52,9,19,0,1,9,19,12,14,5,4,7,5,2,1,3,5,28,20.3
2005-06,21,DEN,NBA,44:58,9,26,0,2,9,25,12,19,4,8,11,4,2,1,4,6,25,14.8
2006-07,22,DEN,NBA,44:16,11,21,2,5,9,18,8,11,6,6,12,3,3,0,6,4,30,23.2
2007-08,23,DEN,NBA,39:09,11,26,1,4,11,25,8,10,7,7,12,3,2,1,3,6,30,22.0
2008-09,24,DEN,NBA,46:23,15,29,4,8,13,24,12,15,5,8,11,9,5,2,5,6,41,33.5
2009-10,25,DEN,NBA,46:08,18,26,4,5,16,24,14,15,6,9,12,5,4,2,9,6,42,35.6
2010-11,26,TOT,NBA,43:54,14,30,4,8,10,22,10,11,5,12,17,6,2,2,5,5,42,35.9
2010-11,26,NYK,NBA,43:54,14,30,4,8,10,22,10,11,5,12,17,6,2,2,5,5,42,35.9
2011-12,27,NYK,NBA,44:33,15,31,2,5,14,26,10,14,6,8,10,4,2,1,5,5,41,29.3
2012-13,28,NYK,NBA,45:10,15,35,4,7,14,28,16,20,3,10,11,5,4,1,7,6,39,25.4
2017-18,33,OKC,NBA,37:55,6,18,2,9,5,12,3,4,2,9,9,2,3,2,3,3,17,12.8
Career,,,,46:23,18,35,4,9,16,28,16,20,7,12,17,9,5,2,9,6,42,35.9
7 Seasons,,DEN,NBA,46:23,18,29,4,8,16,25,14,19,7,9,12,9,5,2,9,6,42,35.6
3 Seasons,,NYK,NBA,45:10,15,35,4,8,14,28,16,20,6,12,17,6,4,2,7,6,42,35.9
1 Season,,OKC,NBA,37:55,6,18,2,9,5,12,3,4,2,9,9,2,3,2,3,3,17,12.8
