Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1996-97,21,MIL,NBA,SG,82,81,2532,5.5,12.9,0.43,1.7,4.2,0.393,3.9,8.7,0.448,2.9,3.5,0.823,1.4,3.3,4.6,3,1.1,0.1,2.1,3.1,15.7
1997-98,22,MIL,NBA,SG,82,82,3287,6.2,14.4,0.428,1.5,4,0.364,4.7,10.4,0.453,3.7,4.3,0.875,1.4,3,4.4,3.9,1.2,0.1,2.9,2.7,17.5
1998-99,23,MIL,NBA,SG,50,50,1719,6.3,14.1,0.45,1.5,4.4,0.356,4.8,9.7,0.492,3.7,4.1,0.903,1.2,3.2,4.4,3.7,1.1,0.1,2.6,2.5,17.9
1999-00,24,MIL,NBA,SG,82,82,3070,7.5,16.5,0.455,2,4.8,0.423,5.5,11.8,0.468,4.1,4.7,0.887,1,3.2,4.2,3.6,1.3,0.2,2.1,2.2,21.2
2000-01,25,MIL,NBA,SG,82,82,3129,7.2,15.1,0.48,2.3,5.4,0.433,4.9,9.7,0.506,4,4.5,0.888,1.2,3.8,4.9,4.3,1.4,0.2,2.3,2.2,20.8
2001-02,26,MIL,NBA,SG,69,67,2525,7.6,16.4,0.462,3.3,7.5,0.434,4.3,8.8,0.485,3.1,3.5,0.873,1.2,3.3,4.4,3.9,1.3,0.3,2.3,2.2,21.4
2002-03,27,TOT,NBA,SG,76,75,2880,7.5,17,0.439,2.5,6.7,0.377,5,10.4,0.478,3.9,4.3,0.916,1.2,3.6,4.8,4.2,1.3,0.2,2.5,2.7,21.4
2002-03,27,MIL,NBA,SG,47,46,1683,7.5,17.2,0.437,2.6,6.7,0.395,4.9,10.5,0.463,3.8,4.2,0.913,1,3.7,4.7,3.5,1.2,0.2,2.5,3.2,21.5
2002-03,27,SEA,NBA,SG,29,29,1197,7.4,16.8,0.441,2.3,6.7,0.351,5.1,10.2,0.5,4.2,4.5,0.92,1.5,3.4,4.9,5.1,1.4,0.1,2.4,2.1,21.4
2003-04,28,SEA,NBA,SG,56,56,2152,7.5,17,0.44,2.5,6.3,0.392,5,10.7,0.468,4.1,4.5,0.904,1.2,3.6,4.8,4.5,1.2,0.2,2.6,2.2,21.5
2004-05,29,SEA,NBA,SG,78,78,3064,7.5,17.6,0.428,2.5,6.5,0.376,5.1,11,0.459,4.4,5,0.883,0.9,3.1,4.1,3.4,1,0.1,2,2,21.9
2005-06,30,SEA,NBA,SG,78,78,3022,8.1,17.9,0.454,3.2,7.8,0.412,4.9,10.1,0.486,3.9,4.3,0.903,0.8,3.1,4,3.4,1.3,0.2,2.2,1.8,23.3
2006-07,31,SEA,NBA,SG,55,55,2219,8.2,18.7,0.438,2.7,7.2,0.372,5.5,11.5,0.479,4.5,5,0.903,0.9,3.1,4,3.7,1.3,0.2,2.5,1.8,23.6
2007-08,32,BOS,NBA,SG,73,73,2624,6,13.5,0.445,2.5,6.2,0.398,3.6,7.3,0.485,2.9,3.3,0.907,1,2.6,3.7,3.1,0.9,0.2,1.7,2,17.5
2008-09,33,BOS,NBA,SG,79,79,2876,6.2,13,0.48,2.5,6.1,0.409,3.8,6.9,0.542,3,3.1,0.952,0.8,2.7,3.5,2.7,0.9,0.2,1.7,2,17.9
2009-10,34,BOS,NBA,SG,80,80,2819,5.9,12.4,0.477,1.9,5.1,0.363,4.1,7.3,0.556,2.9,3.2,0.913,0.6,2.7,3.2,2.7,0.8,0.3,1.6,2.3,16.7
2010-11,35,BOS,NBA,SG,80,80,2890,6,12.2,0.491,2.1,4.7,0.444,3.9,7.5,0.52,2.4,2.7,0.881,0.6,2.8,3.4,2.7,1,0.2,1.5,1.8,16.5
2011-12,36,BOS,NBA,SG,46,42,1565,5.2,11.3,0.458,2.4,5.4,0.453,2.8,6,0.463,2.2,2.4,0.915,0.3,2.9,3.3,2.5,1.1,0.2,1.6,1.9,15.1
2012-13,37,MIA,NBA,SG,79,0,2035,5.2,11.5,0.449,2.5,5.9,0.419,2.7,5.6,0.48,2.5,2.8,0.886,0.7,3.1,3.8,2.4,1.2,0.3,1.8,2.3,15.3
2013-14,38,MIA,NBA,SG,73,9,1936,4.5,10.1,0.442,2.2,5.7,0.375,2.3,4.4,0.53,2,2.2,0.905,0.4,3.4,3.8,2.7,1,0.1,1.6,2.1,13
