Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,28,TOT,BAA,NA,58,NA,NA,NA,NA,0.325,NA,NA,0.581,NA,NA,NA,NA
1948-49,28,FTW,BAA,NA,37,NA,NA,NA,NA,0.317,NA,NA,0.573,NA,NA,NA,NA
1948-49,28,BOS,BAA,NA,21,NA,NA,NA,NA,0.335,NA,NA,0.593,NA,NA,NA,NA
1949-50,29,BOS,NBA,NA,60,NA,NA,NA,NA,0.375,NA,NA,0.628,NA,NA,NA,NA
Career,NA,,TOT,NA,118,NA,NA,NA,NA,0.353,NA,NA,0.608,NA,NA,NA,NA
,NA,,NBA,NA,60,NA,NA,NA,NA,0.375,NA,NA,0.628,NA,NA,NA,NA
,NA,,BAA,NA,58,NA,NA,NA,NA,0.325,NA,NA,0.581,NA,NA,NA,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,BAA,NA,81,NA,NA,NA,NA,0.364,NA,NA,0.62,NA,NA,NA,NA
1 season,NA,FTW,BAA,NA,37,NA,NA,NA,NA,0.317,NA,NA,0.573,NA,NA,NA,NA
