Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1948-49,28,TOT,BAA,NA,58,NA,NA,0.383,0.473,NA,NA,NA,NA,NA,1,2.7,3.6,NA
1948-49,28,FTW,BAA,NA,37,NA,NA,0.38,0.528,NA,NA,NA,NA,NA,0.5,1.6,2.1,NA
1948-49,28,BOS,BAA,NA,21,NA,NA,0.386,0.406,NA,NA,NA,NA,NA,0.4,1.1,1.5,NA
1949-50,29,BOS,NBA,NA,60,NA,NA,0.438,0.515,NA,NA,NA,NA,NA,3.2,1.6,4.8,NA
Career,NA,,TOT,NA,118,NA,NA,0.414,0.496,NA,NA,NA,NA,NA,4.2,4.3,8.4,NA
,NA,,NBA,NA,60,NA,NA,0.438,0.515,NA,NA,NA,NA,NA,3.2,1.6,4.8,NA
,NA,,BAA,NA,58,NA,NA,0.383,0.473,NA,NA,NA,NA,NA,1,2.7,3.6,NA
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,BAA,NA,81,NA,NA,0.425,0.486,NA,NA,NA,NA,NA,3.6,2.7,6.3,NA
1 season,NA,FTW,BAA,NA,37,NA,NA,0.38,0.528,NA,NA,NA,NA,NA,0.5,1.6,2.1,NA
