Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,28,TOT,BAA,NA,58,NA,NA,2.8,8.5,0.325,2.3,4,0.581,NA,1.3,3.9,7.9
1948-49,28,FTW,BAA,NA,37,NA,NA,2.3,7.3,0.317,2.2,3.9,0.573,NA,1.4,3.6,6.9
1948-49,28,BOS,BAA,NA,21,NA,NA,3.6,10.7,0.335,2.6,4.3,0.593,NA,1.2,4.2,9.7
1949-50,29,BOS,NBA,NA,60,NA,NA,3.9,10.4,0.375,3.4,5.3,0.628,NA,1.7,4.2,11.1
Career,NA,,TOT,NA,118,NA,NA,3.3,9.5,0.353,2.9,4.7,0.608,NA,1.5,4,9.5
,NA,,NBA,NA,60,NA,NA,3.9,10.4,0.375,3.4,5.3,0.628,NA,1.7,4.2,11.1
,NA,,BAA,NA,58,NA,NA,2.8,8.5,0.325,2.3,4,0.581,NA,1.3,3.9,7.9
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BOS,BAA,NA,81,NA,NA,3.8,10.4,0.364,3.1,5.1,0.62,NA,1.6,4.2,10.8
1 season,NA,FTW,BAA,NA,37,NA,NA,2.3,7.3,0.317,2.2,3.9,0.573,NA,1.4,3.6,6.9
