,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2006-07,19,MIL,NBA,PF,66,973,,,9%,60%,31%,-10.8,-8.0,23,13,73,6,41,25,109,12,17
2009-10,22,MIL,NBA,PF,81,1898,,,,85%,15%,+4.3,+4.5,25,19,148,10,73,47,198,25,38
2010-11,23,MIL,NBA,PF,60,1505,,,,86%,14%,+1.6,+3.9,21,13,89,17,39,31,131,7,32
2011-12,24,MIL,NBA,PF,60,1655,,,,83%,17%,+0.4,+0.4,23,30,69,9,86,26,168,15,34
2012-13,25,MIL,NBA,PF,73,2012,,,,98%,2%,-0.6,+2.6,31,17,92,13,68,31,273,13,43
2013-14,26,MIL,NBA,PF,55,1478,,,2%,96%,2%,-9.3,-0.5,31,11,51,9,46,26,168,6,29
2014-15,27,MIL,NBA,PF,58,1319,,,,89%,11%,+1.0,+0.4,18,11,60,11,42,27,132,7,30
2015-16,28,TOT,NBA,PF,74,1881,,,,96%,4%,-4.1,-4.6,22,18,77,10,68,23,158,9,41
2015-16,28,DET,NBA,PF,52,1434,,,,100%,,-1.6,-3.1,19,15,56,8,48,18,131,5,30
2015-16,28,ORL,NBA,PF,22,447,,,,83%,17%,-11.9,-11.6,3,3,21,2,20,5,27,4,11
2016-17,29,TOT,NBA,PF,82,2142,,,,84%,16%,-0.9,+1.7,54,23,90,18,87,31,323,18,48
2016-17,29,OKC,NBA,PF,3,62,,,,100%,,+7.9,+7.5,1,2,3,0,0,0,2,0,0
2016-17,29,PHI,NBA,PF,53,1447,,,,94%,6%,-3.1,+4.6,36,17,51,12,60,20,226,13,34
2016-17,29,ATL,NBA,PF,26,633,,,,60%,40%,+3.3,+5.4,17,4,36,6,27,11,95,5,14
2017-18,30,TOT,NBA,PF,69,1729,,,,83%,17%,+0.8,+1.7,28,16,76,16,58,22,210,13,24
2017-18,30,ATL,NBA,PF,46,1175,,,,84%,16%,-3.1,+4.0,14,10,38,11,42,14,121,10,19
2017-18,30,PHI,NBA,PF,23,554,,,,82%,18%,+8.7,+4.7,14,6,38,5,16,8,89,3,5
2018-19,31,MIL,NBA,PF,67,1231,,1%,13%,65%,21%,+9.0,+0.7,18,6,84,13,27,60,129,4,20
2019-20,32,MIL,NBA,PF,56,895,,,3%,86%,12%,+7.9,-4.7,19,4,46,5,31,17,117,7,13
Career,,,NBA,,801,18718,,,2%,86%,13%,-0.2,+0.4,313,181,955,137,666,366,2116,136,369
,,,,,,,,,,,,,,,,,,,,,,
9 seasons,,MIL,NBA,,576,12966,,,2%,85%,13%,+0.4,+0.7,209,124,712,93,453,290,1425,96,256
2 seasons,,PHI,NBA,,76,2001,,,,91%,9%,+0.2,+4.6,50,23,89,17,76,28,315,16,39
2 seasons,,ATL,NBA,,72,1808,,,,75%,25%,-0.9,+4.5,31,14,74,17,69,25,216,15,33
1 season,,DET,NBA,,52,1434,,,,100%,,-1.6,-3.1,19,15,56,8,48,18,131,5,30
1 season,,ORL,NBA,,22,447,,,,83%,17%,-11.9,-11.6,3,3,21,2,20,5,27,4,11
1 season,,OKC,NBA,,3,62,,,,100%,,+7.9,+7.5,1,2,3,0,0,0,2,0,0
